conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.97E+18,2025-09-10 08:19:49+00:00,1,uda di fase milih mapel pilihan buat tka ternyata,1.97E+18,,,in,,0,1,0,https://x.com/kud4laAut/status/1965414396798345478,1.26E+18,kud4laAut
1.97E+18,2025-09-10 09:00:00+00:00,0,gajadi fisika deh tka aku ambik kimia jdinyakwkw,1.97E+18,,,in,,0,1,0,https://x.com/BiruBayem/status/1965771817228062796,1.44E+18,BiruBayem
1.97E+18,2025-09-10 09:08:44+00:00,1,"Dulu pernah ajuin proposal ke Blitz untuk jadi bahan penelitian TKA dan brand team mereka kasih syarat seabrek banget mulai dari color code, font, dll (pdhl ini cuma utk syarat lulus kuliah doang) akhirnya ga jadi sama Blitz. Ujung2nya brandnya punah juga 💩",1.97E+18,,,in,,0,0,0,https://x.com/NNugie/status/1965742464637210921,40217176,NNugie
1.97E+18,2025-09-10 10:02:25+00:00,0,hai gusy akhirnya nyentuh kasur lg (besok to tka😹),1.97E+18,,,in,,0,1,0,https://x.com/whoseboaszaa/status/1965771912665346259,1.70E+18,whoseboaszaa
1.97E+18,2025-09-10 10:07:11+00:00,10,"jadi koordinator lomba, bikin jurnal selama 1 semester, bikin modul 1 semester, nyiapin bank soal buat TKA🤯",1.97E+18,,,in,,0,1,0,https://x.com/graz_ic/status/1965348536213799025,1.68E+18,graz_ic
1.97E+18,2025-09-10 11:06:52+00:00,0,gamau tka.. bisa lgsg kuliah aja ga si,1.97E+18,,,in,,0,1,0,https://x.com/jwifishe/status/1965066563289223523,1.92E+18,jwifishe
1.97E+18,2025-09-10 11:07:35+00:00,0,cyrene rilisnya deket-deket tka jir,1.97E+18,,,in,,0,0,0,https://x.com/caistorice/status/1965269810113380697,1.59E+18,caistorice
1.97E+18,2025-09-10 11:16:40+00:00,1,Ptn! min mau tanya dong untuk sbm itb mapel pemilihannya untuk TKA apa ? ekonomi dan sosiologi ? ekonomi dan b.ingg lanjut ? atau apa ?,1.97E+18,,,in,,1,0,0,https://x.com/sbmptnfess/status/1968849543023186413,1.21E+18,sbmptnfess
1.97E+18,2025-09-10 11:41:39+00:00,0,"Bonek sabar yah, nanti ak tonton funnextdoor setelah aku menyelesaikan sebuah misi penting yang sangat teramat sangat penting yaitu mengerjakan 50 latsol TKA dan belajar untuk ulhar ekonomi (hari ini di tunda jir)",1.97E+18,,,in,,0,2,0,https://x.com/kuaciunak/status/1965399076520046836,1.91E+18,kuaciunak
1.97E+18,2025-09-10 12:06:51+00:00,0,"haloo temen2 ptn! apakah ada yang mau mutualan dengankuu yg anak smk linjur ini? aku butuh temen buat sharing &amp; belajar bareng plis tentang tka, snbt, dll. especially yang ambilnya sosio/inggris tingkat lanjut 🥹☝🏻",1.97E+18,,,in,,0,5,0,https://x.com/sbmptnfess/status/1967257047688212482,1.21E+18,sbmptnfess
1.96E+18,2025-09-10 12:40:27+00:00,1,Guys kalau aku nanti ngambil jurusan b korea kira kira mapel perminatan yg diambil pas TKA tuh apa aja ya? Ptn!,1.96E+18,,,in,,0,1,0,https://x.com/sbmptnfess/status/1964330279155212507,1.21E+18,sbmptnfess
1.97E+18,2025-09-10 12:45:23+00:00,1,hy gusi tka di skola klian tgl brpah,1.97E+18,,,in,,0,2,0,https://x.com/elaeurmiaw/status/1965703979691896950,1.96E+18,elaeurmiaw
1.97E+18,2025-09-10 13:15:08+00:00,57,"Selamat siang!  

H-52 TKA 2025
H-225 UTBK 2026  

Semangat!",1.97E+18,,,in,,1,1,5,https://x.com/ttlindonesia/status/1965648700572872736,1.27E+18,ttlindonesia
1.97E+18,2025-09-10 13:18:08+00:00,2,"sch! sender mau ambil fttm itb mending mapel pilihan tka nya apaya? 😓 fiskim, fismatlan, kimatlan?",1.97E+18,,,in,,0,4,0,https://x.com/schfess/status/1965601140243849484,1.20E+18,schfess
1.97E+18,2025-09-10 13:29:24+00:00,4,Udah bener STY sampe 2027 hadehhh,1.97E+18,,,in,,0,0,0,https://x.com/theyycallmebass/status/1965718689967374409,494788885,theyycallmebass
1.97E+18,2025-09-10 13:38:18+00:00,3,sch! guys ada yang punya catatan lengkap TKA sosiologi 2025 based on pusmendik ga ya??,1.97E+18,,,in,,0,0,0,https://x.com/schfess/status/1965765988399390896,1.20E+18,schfess
1.97E+18,2025-09-10 13:38:40+00:00,8,Tft cil. Kita usahakan kuliah ambisverse itu @L_MarshaJKT48,1.97E+18,,,in,,0,1,0,https://x.com/theyycallmebass/status/1965797558334423240,494788885,theyycallmebass
1.97E+18,2025-09-10 14:35:08+00:00,1,takut bgt TKA sumpah kenapa si buru buru bgt,1.97E+18,,,in,,0,3,0,https://x.com/allusde/status/1965806536061853854,8.78E+17,allusde
1.97E+18,2025-09-10 14:45:10+00:00,0,"klo gagal tka ini katanya ga bisa ngulang, berarti klo gagal tahun depan lgi kah?",1.97E+18,,,in,,0,4,0,https://x.com/BiruBayem/status/1965748804310933829,1.44E+18,BiruBayem
1.97E+18,2025-09-10 14:57:03+00:00,4,"Ada yang masih percaya omongan LBP yang jd komprador RRC haramjadah, semua yg dibawa luhut merugikan RI contih KAC, dan TKA Chiba di Morowali ! 
LBP bagian dari Geng Solo ? 
#BerangusGengSolo !!!
#BerangusGengSolo !!!",1.97E+18,,,in,,0,1,5,https://x.com/LordK1ngkong_/status/1965651152785334738,1.89E+18,LordK1ngkong_
1.97E+18,2025-09-10 15:20:35+00:00,0,adakah yang ambil peminatan tka nya PKN guys???,1.97E+18,,,in,,0,0,0,https://x.com/nodhoubt/status/1965791634714702248,1.37E+18,nodhoubt
1.97E+18,2025-09-10 15:56:15+00:00,0,"Ptn! pilihan mapel tka buat jurusan pendidikan matematika atau matematika bisa ngga yah biologi sama matlan? harus relevan banget, soalnya aku fisika minus banget :( aku jadi maju mundur nentuin mapel tolong sarannya",1.97E+18,,,in,,0,0,0,https://x.com/sbmptnfess/status/1966860707367899411,1.21E+18,sbmptnfess
1.97E+18,2025-09-10 16:18:58+00:00,9,"Ptn! Nanti kan snbp sistemnya ada TKA ya, terus nanti peringkat eligible nya itu berdasarkan rata2 rapot atau nilai TKA ya?",1.97E+18,,,in,,1,4,0,https://x.com/sbmptnfess/status/1968955750446682534,1.21E+18,sbmptnfess
1.97E+18,2025-09-10 23:42:59+00:00,2,"PTN! nah kan tka ini untuk validator raport dan engga masuk ke komponen penilaian. Tapi katanya pembobotan dari nilai tka ini tergantung sama ptn masing-masing, ada yang tau ga pembobotan prodi tekpang,gizi atau kesmas dari ptn apapun itu berapa persen?",1.97E+18,,,in,,0,1,0,https://x.com/sbmptnfess/status/1968330374947172679,1.21E+18,sbmptnfess
1.97E+18,2025-09-10 23:50:04+00:00,2,"guys, kalian belajar tka sosio &amp; pkn dari mana? 😢",1.97E+18,,,in,,0,3,0,https://x.com/vaanieya/status/1965622800846401996,1.80E+18,vaanieya
1.97E+18,2025-09-10 23:54:49+00:00,2,Guyss kalian ada rekomendasi buku untuk belajar tka dari nol ga yaa???,1.97E+18,,,in,,0,2,0,https://x.com/sequoiakei/status/1965304923727528235,1.44E+18,sequoiakei
1.97E+18,2025-09-11 10:05:06+00:00,0,kelar jg ini ulangan skrg mau fokus tka tapi ky mls gitusi enek wek,1.97E+18,,,in,,0,0,0,https://x.com/shanateen/status/1968951946179465582,1.80E+18,shanateen
1.97E+18,2025-09-11 11:05:05+00:00,0,sekarang rank eligible itu diliat dari nilai rapot aja atau tka juga ya mun timunn?,1.97E+18,,,in,,0,4,0,https://x.com/lukzis/status/1969024106247880809,1.51E+18,lukzis
1.97E+18,2025-09-11 13:05:08+00:00,17,"Temenin belajar dong, besok tiba2 ada to tka disekolah, belum ada persiapan 🫤",1.97E+18,,,in,,0,1,0,https://x.com/sileriif_/status/1968716356766822902,1.65E+18,sileriif_
1.97E+18,2025-09-12 02:17:25+00:00,2,"gusiyyy sch! ingfokan prodi yg oke dengan mapel pilihan tka matlan &amp; kimia selain tekkim, makasiiiii",1.97E+18,,,in,,0,1,0,https://x.com/schfess/status/1969031275810811922,1.20E+18,schfess
1.97E+18,2025-09-12 18:45:03+00:00,0,"mau fokus utbk aja, karena kaya gaada harapan buat tka, soalnya aku naks smk dan tka ga smk friendly bgt 🤓",1.97E+18,,,in,,0,2,0,https://x.com/hmaufeb/status/1969173877558235269,1.94E+18,hmaufeb
1.97E+18,2025-09-13 08:15:05+00:00,11,"sch! aku mau tanya plis plis(tp kynya udh telat bgt)😭😭😭 aku TKA ambil sosio eko tp besok kuliah mau di ILMU KOMUNIKASI, pls bingung bgt BISA NGGA????😭😭😭😭😭😭😭 aku pngn bgt ilkomm😔😔",1.97E+18,,,in,,1,4,0,https://x.com/schfess/status/1968954499231330737,1.20E+18,schfess
1.97E+18,2025-09-13 10:50:08+00:00,2,"sch! guys aku butuh pendapat dongg, kalo buat ilkom pilihan tka nya mending sosio atau inggris tl ya? (aku smk dan diwajibin buat ambil pkk untuk mapel pilihannya) dan kalo misal aku ngambilnya inggris tl dan sosiologi tnpa milih pkk itu gapapa kah guys?",1.97E+18,,,in,,1,2,2,https://x.com/schfess/status/1968867669328761011,1.20E+18,schfess
1.97E+18,2025-09-13 13:45:09+00:00,0,ptn! guys kalo TKA ambil biologi sama pkwu kira kira cocok ga ya sama agribisnis &amp; tekpang??,1.97E+18,,,in,,0,1,0,https://x.com/sbmptnfess/status/1969016156888441019,1.21E+18,sbmptnfess
2.00E+18,2025-09-14 04:57:14+00:00,0,udah jam segini sekolahku belum ada info apa-apa soal TKA T___T,2.00E+18,,,in,,0,1,1,https://x.com/seirvellyn/status/2003481819375894688,1.93E+18,seirvellyn
1.97E+18,2025-09-14 16:00:04+00:00,4,"PTN! sumpah aku bingung bgt mau ngejar tka atau ga, soalnya sekolah ku materinya ketinggalan bgt:( , tapi kalo nilai aku jelek aku takut jg diomongin jier gshsgshshh soalnya selama ini branding ku agak ambis",1.97E+18,,,in,,0,1,0,https://x.com/sbmptnfess/status/1966573791946904057,1.21E+18,sbmptnfess
1.97E+18,2025-09-15 03:20:06+00:00,0,"siklus kls 12:
belajar &gt; ngerjain to utbk &gt; belajar &gt; ngerjain to tka &gt; nugas &gt; belajar &gt; ngerjain to utbk &gt; belajar &gt; ngerjain to tka &gt; nugas &gt; belajar &gt; ngerjain to utbk &gt; belajar &gt; ngerjain to tka &gt; nugas",1.97E+18,,,in,,0,0,0,https://x.com/a414_ak/status/1969023411654689062,1.38E+18,a414_ak
1.97E+18,2025-09-16 00:15:06+00:00,0,"wml hr ini mw bljr sosio sm kerjain latsol"" tka",1.97E+18,,,in,,0,1,0,https://x.com/slicesofsally/status/1968955388507602949,1.73E+18,slicesofsally
1.99E+18,2025-09-16 11:36:18+00:00,1,"guyss mau nanya, tka tuh 2 mapel pilihan itu milih bebas atau sesuai dgn mapel peminatan yg kita ambil dikelas 11?",1.99E+18,,,in,,0,1,0,https://x.com/minwonisasi/status/1985199857267773577,1.81E+18,minwonisasi
1.97E+18,2025-09-16 12:15:07+00:00,4,"ptn! guys katanya kalo daftar jalur mandiri rapot harus ada nilai TKA nya ya?? kalo harus, yg anak gap year gimana yaaa",1.97E+18,,,in,,0,0,0,https://x.com/sbmptnfess/status/1966125861330997274,1.21E+18,sbmptnfess
1.97E+18,2025-09-16 13:20:10+00:00,8,"ptn! aku bingung banget milih mapel TKA, aku mau masuk jurusan ilmu komunikasi. tapi aku dari IPA, kata guru aku harus sesuai sama mapel di IPA 😔, aku juga punya cadangan masuk teknik gitu tapi aku di teknik gak kuat itung2 an",1.97E+18,,,in,,0,2,0,https://x.com/sbmptnfess/status/1968204549648252934,1.21E+18,sbmptnfess
1.97E+18,2025-09-17 00:15:04+00:00,1,"ptn! guys bingung bgt, kata guru aku mapel pilihan TKA itu harus sesuai sm mapel pilihan yg di sekolah, tp aku maunya di sasing sementara mapel lanjutan di sekolah gaada bing lanjutan.. menurut kalian gimana? bole gasi ambil b ing lanjutan di mapel pilihan TKA??",1.97E+18,,,in,,0,1,0,https://x.com/sbmptnfess/status/1969035022159036672,1.21E+18,sbmptnfess
1.97E+18,2025-09-17 06:45:06+00:00,0,"ptn! di tka aku ngambil matpil binglat dan pkwu, kira2 linear tidak yaw kalo ke rumpun bisnis?",1.97E+18,,,in,,0,1,0,https://x.com/sbmptnfess/status/1967428181897486472,1.21E+18,sbmptnfess
1.97E+18,2025-09-17 14:58:28+00:00,3,"Gua mau belajar tka fisika, kata orang2 dimulai dari yg susah dulu, masalahnya semua susah bejrot",1.97E+18,,,in,,0,0,0,https://x.com/nesambiz/status/1969022274796716461,1.54E+18,nesambiz
1.97E+18,2025-09-17 15:05:05+00:00,2,ptn! guys yg anak smk tka mapel pilihan nya gimana deh,1.97E+18,,,in,,0,3,0,https://x.com/sbmptnfess/status/1966777641387557357,1.21E+18,sbmptnfess
2.00E+18,2025-09-17 15:05:05+00:00,2,"PLISS GUE PENGEN BELAJAR MATERI TKA SYHITTT, INI KAPAN DIUMUMIN NYA 😭😭😭😭",2.00E+18,,__PASMANTAP,in,,0,1,0,https://x.com/Ryo59749723/status/1998204051507585452,1.38E+18,Ryo59749723
1.97E+18,2025-09-18 02:30:16+00:00,0,"wes mboh, pokoke pas TKA mapel bindo, bing, n pkwu kudu apik. mat karo kimia ws hanya Allah yang tau",1.97E+18,,,in,,1,1,0,https://x.com/futureapt/status/1969003828776177995,1.87E+18,futureapt
1.97E+18,2025-09-18 02:35:35+00:00,15,"PTN! Guys, aku bingung gimana cara ngatur konsistensi belajar dan hal2 apa yang menurut kalian bisa bikin kita jadi lebih smngat prepare UTBK/TKA yang udah makin deket ini? thanks teman2 &lt;3",1.97E+18,,,in,,0,3,0,https://x.com/sbmptnfess/status/1971527701065310493,1.21E+18,sbmptnfess
1.97E+18,2025-09-18 03:59:30+00:00,0,kangmin kalau dapet killpa aku bakal ngerjain latsol TKA,1.97E+18,,,in,,0,2,0,https://x.com/kangmincantik/status/1968871463093506084,1.89E+18,kangmincantik
1.97E+18,2025-09-18 06:57:17+00:00,1,"-snbp guys aku ambil tka mtl &amp; kimia, mapel pendukung lainny ada fisika dll kec biologi, ambil jurusan apa yg peluang snbp nya besar?
kampus dom jabar",1.97E+18,,,in,,0,0,0,https://x.com/snbtfess/status/1969086604682702921,1.52E+18,snbtfess
1.97E+18,2025-09-18 09:27:53+00:00,1,IYA LAGII.. pertama kali ngestan mereka dulu masih kelas 8 sekarang udah persiapan TKA kelas 12.. 💔,1.97E+18,,,in,,0,0,0,https://x.com/jinhogwarts_/status/1968998140503068811,1.31E+18,jinhogwarts_
1.97E+18,2025-09-18 09:50:10+00:00,201,"PTN! klo mau belajar matematika dari dasar kira kira bagusnya apa ya guys? buat tka+snbt
aku bingung yang bagus apa :(",1.97E+18,,,in,,0,6,13,https://x.com/sbmptnfess/status/1969354636445220916,1.21E+18,sbmptnfess
1.97E+18,2025-09-18 10:12:43+00:00,1,"tiap abis try out tka lngsung mikir ""ap skip aj trus lanjut bantai utbk ya..."" pas try out utbk juga kebantai. stop merasa jagoan kawan (aku)",1.97E+18,,,in,,0,0,1,https://x.com/sashilaauisey/status/1968662914698498420,1.83E+18,sashilaauisey
1.97E+18,2025-09-18 10:16:41+00:00,5,"💚 guys, ada yang punya kenalan buat bikin website tempat belajar utbk (pk/pm), tka (mtk wajib), dll ga ya? gw mau buat sendiri tapi versi ga berbayar(gratis)
untuk video tutorial penyelesaian dan soal latiannya dari gua udh siap semua, untuk biaya coba bicarain di pm",1.97E+18,,,in,,0,9,1,https://x.com/tanyarlfes/status/1972443723767140636,1371650588,tanyarlfes
1.97E+18,2025-09-18 10:17:29+00:00,0,"guys help... gimana caranya kalian belajar tka or utbk??? literally aku gabisa, tugas sekolah banyak bgt ya ampun... huhuhu, jd aku pakai waktu hari sabtu &amp; minggu buat kerjain tugas...",1.97E+18,,,in,,0,2,0,https://x.com/zavershaa/status/1968949178635092357,1.94E+18,zavershaa
1.97E+18,2025-09-18 10:27:07+00:00,0,"guys aku mau ambil jurusan kimia murni,  mapel pilihan TKA ku selain ambil kimia ambil apa yaa 😭😭🙏🏻",1.97E+18,,,in,,0,2,0,https://x.com/natamidnight/status/1969040310790402227,1.50E+18,natamidnight
1.97E+18,2025-09-18 11:52:03+00:00,1,mau belajar buat try out tka besok eugHhh,1.97E+18,,,in,,0,0,0,https://x.com/twinibites/status/1968613508519505976,1.74E+18,twinibites
1.97E+18,2025-09-18 13:06:29+00:00,5,"jika waktu bisa diulang kembali, aku ga akan milih jadi akt 26..... lulus sd pas covid, smp belajar daring + ga masuk sma plus, pas sma kelas 10 percobaan kurmer dan sma kelas 12 percobaan TKA 💔",1.97E+18,,,in,,0,1,0,https://x.com/m0unlights/status/1968644181628182818,1.67E+18,m0unlights
1.97E+18,2025-09-18 13:11:42+00:00,1,sebenernya tka b indo belajar apa aja sih?,1.97E+18,,,in,,0,3,0,https://x.com/cirengkedut/status/1969025922238955678,1.79E+18,cirengkedut
1.97E+18,2025-09-18 13:40:53+00:00,0,"guys mau nanya dong, ada yang kelas 12 gak disini...  yang sedang berjuang wat tka....",1.97E+18,,,in,,0,0,0,https://x.com/nrshimurariki/status/1968622809531195777,1.41E+18,nrshimurariki
1.97E+18,2025-09-18 15:20:02+00:00,0,ada yang punya buku tka erlangga gaa?,1.97E+18,,,in,,0,0,0,https://x.com/ifanotesrecap/status/1968619183958118872,1.27E+18,ifanotesrecap
1.97E+18,2025-09-18 16:38:51+00:00,1,"H-sebulan TKA ada aja cobaannya, bener² manusia cmn bisa berencana selebihnya yg di atas yg bisa atur dan yg paling paham🥲",1.97E+18,,,in,,0,0,0,https://x.com/psycholovy/status/1968984411392663699,1.38E+18,psycholovy
1.97E+18,2025-09-18 18:31:57+00:00,3,"1 like 1 soal tka 
Biar semangat ngerjainnya latsolnya😓",1.97E+18,,,in,,0,0,0,https://x.com/mingyuyu__/status/1968854575500099761,1.45E+18,mingyuyu__
1.97E+18,2025-09-18 22:53:22+00:00,0,"yaallah tka kurang lebih sebulanan lgi, jujur GASIAP........",1.97E+18,,,in,,0,5,0,https://x.com/nommbin/status/1968987319827886394,1.69E+18,nommbin
1.97E+18,2025-09-18 23:20:32+00:00,1,20 hari ngabisin 5 mapel TKA keburu ga guyz? dengan aku yg SUPER NGANTUKAN INI,1.97E+18,,,in,,0,1,0,https://x.com/_nalauniversee/status/1969060162150252987,1.66E+18,_nalauniversee
1.97E+18,2025-09-19 00:16:14+00:00,0,guys yg ud mulai tka bio kalian belajar dr mana..,1.97E+18,,,in,,0,0,0,https://x.com/oyions/status/1972505206584938696,1.93E+18,oyions
1.97E+18,2025-09-19 00:59:39+00:00,0,"Pahamify kak, kalo mau belajar mandiri bisa ambil Prime UTBK udh include materi &amp; TO, Klo mau yg ada tutornya bisa ambil yg live class, bisa interaksi sama teacher &amp; tanya"" soal✨️

✔️Prime TKA : 231k
✔️Live Class TKA : 446k

Belinya bisa pake kode PFMYFR + klik TAKLUKKANPTN🔥",1.97E+18,,,in,,0,0,0,https://x.com/happysundayever/status/1968620181921657039,1.36E+18,happysundayever
1.97E+18,2025-09-19 01:02:01+00:00,7,ptn! kalian yg ga eli milih fokus belajar tka/utbk? atau keduanya?,1.97E+18,,,in,,0,5,0,https://x.com/sbmptnfess/status/1972169428704846081,1.21E+18,sbmptnfess
1.97E+18,2025-09-19 01:28:05+00:00,3,"Ges aku mau ngambil jur bhs korea. Mapel tka ny aku pilih bakor dan sosio, tp trnyata sekolah ku bilang jgn ngambil mapel yg ga dipelajari (bakor). Jadi aku hrs pilih apa ya 😭 kalo aku pilih sejarah sm sosio bisa ga ya? Takut mempengaruhi persentase masukny ptn!",1.97E+18,,,in,,0,1,0,https://x.com/sbmptnfess/status/1966080551569269015,1.21E+18,sbmptnfess
2.00E+18,2025-09-19 01:28:05+00:00,1,setelah di pikir pikir part paling susah pas tka tadi tu adalah nahan kebelet ee nya...,2.00E+18,,,in,,0,1,1,https://x.com/pemikiranvy/status/2004015538457186486,1.96E+18,pemikiranvy
1.97E+18,2025-09-19 01:48:05+00:00,117,"PTN! kata guru sender nilai TKA ngaruh ke UTBK, emg iya ya? padahal udah mantep dan nyicil belajar UTBK karena gaakan ngambil TKA (down karena ga expert materi sekolah dari kelas 10 😔)",1.97E+18,,,in,,4,24,0,https://x.com/sbmptnfess/status/1969922297533444567,1.21E+18,sbmptnfess
1.97E+18,2025-09-19 02:21:30+00:00,3,"ptn! apk yang wortb buat to snbt/tka dongg, mw berlangganan tapi masi bingung, oiya sama yang taw (+), (-) yakk, terima kasihhh 😊😊😊💖💖",1.97E+18,,,in,,0,3,0,https://x.com/sbmptnfess/status/1969638997476384831,1.21E+18,sbmptnfess
1.97E+18,2025-09-19 02:40:06+00:00,4,"sch! ges, tmn” gue tadi di kelas pada rame ngomongin web aimasu****. ada yang udah pernah cobain? emang bener” bs diskusi soal ya? gratis/harus bayar?? fomoo

btw tka ribetin banget deh buat yg mau fokus snbt like aku",1.97E+18,,,in,,0,0,0,https://x.com/schfess/status/1968999795189518600,1.20E+18,schfess
1.97E+18,2025-09-19 02:49:46+00:00,0,kenapa sih harus ada TKA 😔☺️,1.97E+18,,,in,,0,0,0,https://x.com/scjnnyy/status/1968831461332513007,1.82E+18,scjnnyy
1.97E+18,2025-09-19 02:55:11+00:00,2,"EHHH GUYSSS ITU SEKDIN PAKAI TKA MASIH BLUM TENTU YA😊, karna kan blm keluar noh pengumuman resminya jdi msih KEMUNGKINAN

~ nah di sosialisasi kemarin tu tka itu ada di seleksi administrasi *beberapa sekdin aja* dan di TNI POLRI,, 

""Yuyurly aku juga kaget kok pas denger😊😊😊""",1.97E+18,,,in,,0,1,0,https://x.com/ecayaza/status/1968870101333004451,1.54E+18,ecayaza
1.97E+18,2025-09-19 03:01:22+00:00,0,"@IqbalAnakBaikk TKA (Tes Kemampuan Akademik) di SMK ada untuk mengukur capaian akademik siswa secara standar, sebagai pengganti UN. Berguna buat seleksi kuliah, syarat kerja, atau pemetaan kualitas pendidikan nasional. Nggak wajib ikut, tapi bisa jadi nilai tambah kalau mau lanjut studi atau",1.97E+18,,IqbalAnakBaikk,in,,0,0,0,https://x.com/grok/status/1968842984088301635,1.72E+18,grok
1.97E+18,2025-09-19 03:52:50+00:00,1,hopeless tka+snbp. semoga bisa one shot di utbk nanti🫨,1.97E+18,,,in,,0,0,0,https://x.com/stroawaay/status/1969028963059032142,1.94E+18,stroawaay
1.97E+18,2025-09-19 05:59:17+00:00,0,tanggal sgini masih sibuk tka ga ya gw...semoga aja udh enggak...,1.97E+18,,,in,,0,0,0,https://x.com/coerforthis/status/1968620385298985080,1.90E+18,coerforthis
1.97E+18,2025-09-19 06:25:07+00:00,0,mending all in di utbk atau tka sama utbk setara yah😞,1.97E+18,,,in,,0,1,0,https://x.com/kzeqing/status/1968810608263831697,1.60E+18,kzeqing
1.97E+18,2025-09-19 06:43:09+00:00,2,guys katanya tka inggris ada listening,1.97E+18,,,in,,1,13,0,https://x.com/leazoneista/status/1968570002094657578,1.67E+18,leazoneista
1.97E+18,2025-09-19 06:49:10+00:00,0,ternyata ada yang mengira konten dengan suara dari voice assistant itu suara TKA yang baru belajar bahasa Indonesia...,1.97E+18,,,in,,0,0,0,https://x.com/rzk_dn/status/1969050742087438677,57870768,rzk_dn
1.97E+18,2025-09-19 08:00:02+00:00,0,"sch! guys ada yang tau ga sih link cakupak materi tka yang bener bener valid dmn? aku nyari kok beda beda semua ya, kaya yg sayu ada materi ini yg satu ga ada. tia",1.97E+18,,,in,,0,0,0,https://x.com/schfess/status/1968951972972609959,1.20E+18,schfess
1.97E+18,2025-09-19 08:00:17+00:00,2,semoga kita semua dijauhkan dari susahnya TKA,1.97E+18,,,in,,0,1,0,https://x.com/jeiaein/status/1968504142483296533,1.87E+18,jeiaein
1.97E+18,2025-09-19 08:04:00+00:00,1,"Live class pahamify worth kak krn belajarnya via zoom setiap hari bareng mentor bisa tanya"" kalo ada kesulitan di luar jam liveclass dan ada grup belajar yg suportif😊

✔️Prime TKA SMA : 231k
✔️Live Class TKA SMA : 446k

Belinya bisa pake kode PFMYFR + klik TAKLUKKANPTN yaw✨️",1.97E+18,,,in,,0,0,0,https://x.com/happysundayever/status/1968862985520038175,1.36E+18,happysundayever
1.97E+18,2025-09-19 08:14:59+00:00,0,siapa yang tka ngambil pknnn,1.97E+18,,,in,,0,2,0,https://x.com/cirengkedut/status/1969025324806496376,1.79E+18,cirengkedut
1.97E+18,2025-09-19 08:15:06+00:00,0,"guys... aku semalem baru banget DAY 1 BELAJAR TKA terus KETIDURAN KARENA TBTB NGANTUK BGT AH BETEE, kalian punya tips ga biar ga ngantuk pas belajar....",1.97E+18,,,in,,0,1,0,https://x.com/_nalauniversee/status/1968502806542766311,1.66E+18,_nalauniversee
1.97E+18,2025-09-19 08:25:08+00:00,1,"Aku baru start belajar tka , doain ya aku konsisten dan bisa memahami dengan cepat dalam waktu dekat ini 🙂",1.97E+18,,,in,,0,4,0,https://x.com/sereneplum/status/1968930348730884442,1.87E+18,sereneplum
1.97E+18,2025-09-19 08:28:40+00:00,0,"Info dong,
1. Untuk pemilihan jurusan, misal 4 itu masing2 berbeda univ atau bisa 1 univ aja???
2. Terus SNBT 2026 gak pakai TKA kan?? Pure cuma tes?
3. Semua org bisa bebas ambil jurusan snbt tanpa melihat dia TKA ambil mapel apa kan?? Bisa aja dia pas TKA SNBP plih ekonomi-f",1.97E+18,,,in,,0,1,0,https://x.com/ikryuna/status/1968817445918986253,1.11E+18,ikryuna
1.95E+18,2025-09-19 08:30:06+00:00,6,lets be moots !! esp buat angkatan 26💥 ayo kita belajar bareng 📚 soalnya TKA menunggu kita 🫣,1.95E+18,,,in,,0,3,2,https://x.com/raedyane/status/1950893941177668065,1.45E+18,raedyane
1.97E+18,2025-09-19 08:30:06+00:00,1,"PTN! aku rencana mau ambil prodi fiskal, atau niaga ui. Tka nya aku pilih ekonomi + inggris tingkat lanjut bisa ga yah? matlan gabisa karna aku ips gaada nilai di rapot",1.97E+18,,,in,,0,1,0,https://x.com/sbmptnfess/status/1966325246417653842,1.21E+18,sbmptnfess
1.97E+18,2025-09-19 10:24:00+00:00,0,"TKA , snbp , snbt , ujian praktikum sekolah",1.97E+18,,,in,,0,0,0,https://x.com/VionnieAngeliq1/status/1968928834746483074,1.44E+18,VionnieAngeliq1
1.97E+18,2025-09-19 10:35:33+00:00,1,"In my silent night, bangga sama diri sendiri, di tahun menginjak umur 22 dapet banyak keberkahan. Mulai dari dapet tempat magang wajib yg uda dari sebelum waktunya, terus dapet dosbing baik, terus tka lancar ajh, sidang lancar, kelar magang tbtb ditawarin kartap, lalu wisuda",1.97E+18,,,in,,1,0,0,https://x.com/arrowjoseph_/status/1968744822908371092,1.27E+18,arrowjoseph_
1.97E+18,2025-09-19 10:40:07+00:00,0,Guys belajar TKA PPKN tuh dimana yaa😢😢,1.97E+18,,,in,,0,1,0,https://x.com/jakartsha/status/1968525262561182134,1.43E+18,jakartsha
1.97E+18,2025-09-19 10:49:24+00:00,1,eh hmm hellow #studytwt  aku mau cari temann 🤩🫶🏻 let's be moots y'all 😻😻 esp utk angkatan 26 📝  (akan ku ajak kalian membantai tka bersama 😈) reply n i'll hit u up &lt;33 munchh 💋,1.97E+18,,,in,,0,13,0,https://x.com/wh00shee/status/1969008499456676311,1.61E+18,wh00shee
1.97E+18,2025-09-19 11:18:33+00:00,0,"haloo, mauu nanya yang ngambil jurusan Ilmu Hubungan Internasional kalian ambil mapel pilihan apa buat TKA?",1.97E+18,,,in,,0,0,0,https://x.com/jenrvbyj/status/1968990803025395725,1.51E+18,jenrvbyj
