full_text,normalized,label_num_all,pseudo_label_all,confidence_score,label_num,pseudo_label
"pagiee ol,semangatt ya buat kakak2 agit yg tka hari inii,semoga hasilnya memuaskann🫰🏻trus selamat pjj buat aud dan utass😋",pagiee olsemangatt ya buat kakak kelas tiga yang tka hari iniisemoga hasilnya memuaskanntrus selamat pjj buat aud dan utass,0,positive,0.8890990614891052,0,positive
"mohon doanya teman-teman untuk TKA hari ini, aku gelombang 2 sesi 1, bismillah semoga diberi kelancaran, kemudahan dan tetep fokus 🤲🏻🤍",mohon doanya temanteman untuk tka hari ini aku gelombang sesi bismillah semoga diberi kelancaran kemudahan dan tetap fokus,1,neutral,0.8034471869468689,1,neutral
guys goodluck yg hari ini TKA yaaa!! ku doain milainya 100 semuaaa✌🏻✌🏻💘💘,guys goodluck yang hari ini tka ya ku doain milainya semua,0,positive,0.922549307346344,0,positive
eh kampunk udah mau tka disuruh ulangan sejarah,eh kampunk sudah mau tka disuruh ulangan sejarah,2,negative,0.9871236085891724,2,negative
"bissmillah ya allah, semoga pas ngerjain tka lancar ga ada kendala..",bissmillah ya allah semoga pas ngerjain tka lancar tidak ada kendala,0,positive,0.918301522731781,0,positive
GOOD LUCK BUAT YG HARI INI TKA ❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,good luck buat yang hari ini tka,0,positive,0.9618331789970398,0,positive
"Buat yang ikut TKA mau sesi berapapun atau gelombang berapapun, semoga diberi kelancaran serta dipermudah dalam menjawab soal. Semoga segala usaha yang kita lakukan dibalas dengan hasil yang memuaskan. 🩷

SEMANGAT! 💥💥",buat yang ikut tka mau sesi berapapun atau gelombang berapapun semoga diberi kelancaran serta dipermudah dalam menjawab soal semoga segala usaha yang kita lakukan dibalas dengan hasil yang memuaskan semangat,0,positive,0.8486494421958923,0,positive
bukannya mandiri emang tka ya? (anak utul hehe),bukannya mandiri memang tka ya anak utul hehe,2,negative,0.9935123324394226,2,negative
TKA gelombang 2 kalian mulai kapan gusy? ptn!,tka gelombang kalian mulai kapan guys,1,neutral,0.8867026567459106,1,neutral
semoga kita semua dilancarkan selama mengerjakan tka dan mendapat hasil yg terbaik yaa teman-teman 🩷 semangatttt semuanya 🫂🔥🔥,semoga kita semua dilancarkan selama mengerjakan tka dan mendapat hasil yang terbaik ya temanteman semangat semuanya,0,positive,0.9695088267326355,0,positive
kenapa dah pd ogah tka?,kenapa sudah pada ogah tka,2,negative,0.9959043860435486,2,negative
"Ya Allah beneran D-Day... Doain aku semoga lancar yaa tka nya, soalnya sesi 1 gelombang w😭😭😭😭🥹🙏🏻",ya allah benaran dday doain aku semoga lancar ya tka nya soalnya sesi gelombang gue,0,positive,0.914080798625946,0,positive
"Sampe soal2 yg di sini keluar lagi di TKA hari ini, sumpah parah sih... ptn!",sampai soal yang di sini keluar lagi di tka hari ini sumpah parah sih,2,negative,0.9981478452682495,2,negative
SEBAGAI PERWAKILAN TKA GELOMBAMG 1 SESI 1 ADA BOCORAN SOAL SY HAJAR DI TEMPAT,sebagai perwakilan tka gelombamg sesi ada bocoran soal saya hajar di tempat,1,neutral,0.976751446723938,1,neutral
ptn! coba review tka bahasa jepang,coba review tka bahasa jepang,1,neutral,0.9887780547142029,1,neutral
"BUAT YANG TKA HARI INI SEMANGAAT YA, SEMOGA DILANCARKAN!! 🍀🍀",buat yang tka hari ini semangaat ya semoga dilancarkan,0,positive,0.8973607420921326,0,positive
IH APALAH HABIS TKA ADA RAPAT 😭😭,ih apalah habis tka ada rapat,2,negative,0.9938523769378662,2,negative
"pagi moots, hari ini aku ada ujian tka nih :D mohon doa nya yaa supaya aku dimudahkan, dilancarkan dalam mengerjakan soal tka, serta dapat nilai yang baik. semoga doa-doa baik kembali ke kalian, selalu. thank you! 💝",pagi moots hari ini aku ada ujian tka nih di mohon doa nya ya supaya aku dimudahkan dilancarkan dalam mengerjakan soal tka serta dapat nilai yang baik semoga doadoa baik kembali ke kalian selalu thank you,0,positive,0.7930746078491211,0,positive
morning dari aku yg dapet gelombang 2 tka,morning dari aku yang dapat gelombang tka,1,neutral,0.9607897400856018,1,neutral
kapan sih tka selesai kok lama bgt dah gak sabar self reward ni gwe,kapan sih tka selesai kok lama banget sudah tidak sabar self reward nih gwe,2,negative,0.9964783787727356,2,negative
"h-beberapa jam tka, nonton program linear punyaku dan bisa jadi paham? KEREENN WOIII 😎🤩😋",hbeberapa jam tka menonton program linear punyaku dan bisa jadi paham keren woi,0,positive,0.9256356954574585,0,positive
"Selamat pagi wandor!
Semangat beraktivitas Senin ini~
Semangat buat yang lagi sekolah, kuliah, kerja dll
Have a nice day everyone🌟
Buat yg lagi TKA semoga diberi kelancaran dalam mengerjakan 🫶‼️💕💕",selamat pagi wandor semangat beraktivitas senin ini semangat buat yang lagi sekolah kuliah kerja dll have a nice day everyone buat yang lagi tka semoga diberi kelancaran dalam mengerjakan,0,positive,0.8772795796394348,0,positive
ini jule ga mau bikin keributan kan biar tka gagal,ini jule tidak mau bikin keributan kan biar tka gagal,2,negative,0.9887387752532959,2,negative
"Bener nderr. Mau curhat dikit. Kmrn habis TKA mapel wajib, temen2 ku kebanyakan pada takut sama matwa. Aku juga, tp sebenernya aku jauhhh lebih worry bing wajib. Bayangin mungkin 70% soal MCMA, mirip2 semua... dan ternyata bener, hasilnya paling jelek se indo ya bing drpd matwa",benar nderr mau curhat dikit kemarin habis tka mata pelajaran wajib teman ku kebanyakan pada takut sama matematika wajib aku juga tapi sebenarnya aku jauh lebih worry bahasa inggris wajib bayangkan mungkin soal mcma mirip semua dan ternyata benar hasilnya paling jelek se indonesia ya bahasa inggris daripada matematika wajib,2,negative,0.9879105091094971,2,negative
"soal TKA gampang bgt jujur… buat kalian yang udah biasa ngelatsol utbk, pasti bisa banget ptn!",soal tka gampang banget jujur buat kalian yang sudah biasa ngelatsol utbk pasti bisa banget,0,positive,0.9354334473609924,0,positive
"Jangankan pas zaman mereka, pas zamanku aja TKA ku ngasal semua.  Memang yg diajarin sekolah ma soal TKA tuh beda. Ini aku lulus FK hoki aja",jangankan pas zaman mereka pas zamanku saja tka ku ngasal semua memang yang diajari sekolah sama soal tka tuh beda ini aku lulus fk hoki saja,2,negative,0.9880427122116089,2,negative
"Aku ngegep temenku ketauan abis beli soal TKA beginian, kita sama2 ujian besok hiks, wajar gak yah kalo aku tegur? PTN!",aku ngegep temenku ketahuan habis beli soal tka beginian kita sama ujian besok hiks wajar tidak ya kalau aku tegur,2,negative,0.995309054851532,2,negative
"2. KERJAIN SOAL YANG DIBISA DULU TANPA LIAT WAKTU❗️❗️ gys ini penting bgt. Sejauh ngerjain soal, aku tuh ngerasa tipe soal TKA dibgi jdi yg mudah bgt, mudah, sedeng, sm sulit. Jadi kalau kalian dr awal udah berpaku sm satu soal sulit, kalian rugi. Waktu kalian ke buang byk poll.",kerjain soal yang dibisa dulu tanpa lihat waktu gys ini penting banget sejauh ngerjain soal aku tuh merasa tipe soal tka dibgi jadi yang mudah banget mudah sedeng sama sulit jadi kalau kalian dari awal sudah berpaku sama satu soal sulit kalian rugi waktu kalian ke buang banyak poll,2,negative,0.9101252555847168,2,negative
Kalian pede ga sama hasil TKA kalian nanti? ptn!,kalian percaya diri tidak sama hasil tka kalian nanti,0,positive,0.722366452217102,0,positive
"katrol katrolan nilai gini udah dari dulu gasi?
udah ada solusinya kan buat SNBP? biasanya pakai indeks sekolah.
tanpa TKA pun solusinya udah ada._.

btw kalian udah pada tau ga sih apa itu indeks sekolah buat SNBP??",katrol katrolan nilai begini sudah dari dulu gasi sudah ada solusinya kan buat snbp biasanya pakai indeks sekolah tanpa tka pun solusinya sudah ada btw kalian sudah pada tau tidak sih apa itu indeks sekolah buat snbp,1,neutral,0.7296959161758423,1,neutral
"ya gmn ya menurut gw TKA ini terlalu mendadak, anaknya bahkan ga dikasi contoh soal gambaran TKA gmn (di beberapa sekolah termasuk sekolah adekku) trs Utbk samsek ga ada TKA dan ga dipelajari di sekolah gimana mau ngejar, belum tugas mereka yg menumpuk itu (?)",ya bagaimana ya menurut gue tka ini terlalu mendadak anaknya bahkan tidak dikasi contoh soal gambaran tka bagaimana di beberapa sekolah termasuk sekolah adekku terus utbk samsek tidak ada tka dan tidak dipelajari di sekolah bagaimana mau ngejar belum tugas mereka yang menumpuk itu,2,negative,0.9962018132209778,2,negative
"Hi, #studytwt 👋🏻 I'm looking for moots yang mau ambis bareng untuk menghadapi TKA &amp; UTBK 📚. Especially akt 26 (tapi aku menerima semua kok)❗ Just rep and I'll follow you first (⁠ ⁠╹⁠▽⁠╹⁠ ⁠)",hi studytwt im looking for moots yang mau ambis bareng untuk menghadapi tka   utbk especially angkatan tapi aku menerima semua kok just komen and ill follow you first,1,neutral,0.796872615814209,1,neutral
"SEMOGA SKOR TKA BAGUS
SEMOGA SKOR TKA BAGUS
SEMOGA SKOR TKA BAGUS
SEMOGA SKOR TKA BAGUS
SEMOGA SKOR TKA BAGUS
SEMOGA SKOR TKA BAGUS
SEMOGA SKOR TKA BAGUS",semoga skor tka bagus semoga skor tka bagus semoga skor tka bagus semoga skor tka bagus semoga skor tka bagus semoga skor tka bagus semoga skor tka bagus,0,positive,0.8286647200584412,0,positive
"yg bikin badmood hari ini bukan karena tka nya susah, tapi pas keluar dr ruangan tbtb ada anak dr sesi 2 nanya² tentang materi tka nya, DAN TERNYATA DIA ADA BOCORAN SOAL YG KMRN ITU, kesel bgt mampus, kek ya kalau lu udh punya bocoran soalnya ga usah nanya² lg deeh",yang bikin badmood hari ini bukan karena tka nya susah tapi pas keluar dari ruangan tbtb ada anak dari sesi bertanya tentang materi tka nya dan ternyata dia ada bocoran soal yang kemarin itu kesel banget mampus kayak ya kalau kamu sudah punya bocoran soalnya tidak usah bertanya lagi deh,2,negative,0.9874675869941711,2,negative
"UPDATE!
huru-hara TKA 2025
1. gelombang 1 sesi 1 udah ada yang live tiktok
2. pengawas TKA live tiktok
3. jual beli soal TKA sesi 1
4. bocoran soal dimana-mana",update huruhara tka gelombang sesi sudah ada yang live tiktok pengawas tka live tiktok jual beli soal tka sesi bocoran soal dimanamana,1,neutral,0.9947899580001831,1,neutral
"spill kisi kisi tka bio &amp; kim :
A. Biologi fokusin belajar anatologi manusia (termasuk hormon, peredaran darah, pernafasan, sama penyakit penyakit umum, karena rata rata soalnya kasus semua)
B. Kimia fokusin belajar di materi oksidasi/reduksi, penyeteraan reaksi, sama pasrah aj💀",spill kisi kisi tka bio   kim a biologi fokusin belajar anatologi manusia termasuk hormon peredaran darah pernafasan sama penyakit penyakit umum karena rata rata soalnya kasus semua b kimia fokusin belajar di materi oksidasireduksi penyeteraan reaksi sama pasrah saja,2,negative,0.8790899515151978,2,negative
"gw tiap ngerjain soal TKA anak-anak gw bawaannya cuma geleng"" doang wkwk",gue tiap ngerjain soal tka anakanak gue bawaannya cuma geleng doang wkwk,2,negative,0.9912382960319519,2,negative
The thing that makes me feel bad juga 3 mapel dikerjakan dalam satu waktu. are you kidding me? Anak lesku nilai bingnya cuma 5. Literally 5. Gue ga terlalu paham konsep TKA tapi yg gue tau soalnya jauh lebih susah dari biasanya. semua soal HOTS. Waktu ngerjainnya cuma sebentar,the thing that makes me feel bad juga mata pelajaran dikerjakan dalam satu waktu are you kidding me anak lesku nilai bingnya cuma literally gue tidak terlalu paham konsep tka tapi yang gue tau soalnya jauh lebih susah dari biasanya semua soal hots waktu ngerjainnya cuma sebentar,2,negative,0.8071203827857971,2,negative
"well hi october, bulan ini im gonna focus on my academic dan garap semua materi materi TKA (eee lebih fokus lg) 😆",well hi october bulan ini im gonna focus on my academic dan garap semua materi materi tka e lebih fokus lagi,1,neutral,0.7453648447990417,1,neutral
"untuk angkatan 26 juga, mau fokus tka karena udh tinggal 2 bulan lagi tapi sikon negara chaos bgt;-)",untuk angkatan juga mau fokus tka karena sudah tinggal bulan lagi tapi sikon negara chaos banget,2,negative,0.9947218894958496,2,negative
"guys, buku untuk belajar tka/snbt paling worth it tuh apa ya? aku udah terlanjur beli yang erlangga untuk tka nya 😔",guys buku untuk belajar tkasnbt paling worth itu tuh apa ya aku sudah terlanjur beli yang erlangga untuk tka nya,2,negative,0.826849639415741,2,negative
"Review TKA sejarah &amp; sosiologi gelombang 2 sesi 1🤗

&gt; SOSIO: based on text semua. mostly yg keluar penelitian sosial (paling susah imo)

&gt; SEJARAH: HAFALIN TRITURA, pki cuma keluar 2 soal kamprett😊 kerajaan banyak keluar &amp; banyak kerajaan yg jarang kesebut",review tka sejarah   sosiologi gelombang sesi begitu sosio based on text semua mostly yang keluar penelitian sosial paling susah imo begitu sejarah hafalin tritura pki cuma keluar soal kamprett kerajaan banyak keluar   banyak kerajaan yang jarang kesebut,2,negative,0.9856313467025757,2,negative
MUAL BGT SUMPAH MUAL TKA BENTAR LAGI MUAL SEMUALMUALNYA PGN MUNTAAAAHHHHHH,mual banget sumpah mual tka bentar lagi mual semualmualnya pengin muntah,2,negative,0.9964823722839355,2,negative
gila yaa udah mau tka tapi sekolah ngasih tugas sama kegiatan ga ngotak wkwkwk gajelas gajelas males marah,gila ya sudah mau tka tapi sekolah mengasih tugas sama kegiatan tidak ngotak wkwkwk tidak jelas tidak jelas malas marah,2,negative,0.9961351156234741,2,negative
PTS SIH PTS TAPI PIKIRANNYA KE TKA SM UTBK😭😭😭,pts sih pts tapi pikirannya ke tka sama utbk,2,negative,0.8096013069152832,2,negative
"baru kali ini bener bener kesel, ya elu pikir aja dikira cm lu doang yg sibuk TKA. MIKIRRR MONYETTTTT AKU JG SIBUKKK TKA, BELUM LAGI TUNGGAKAN TUNGGAKAN",baru kali ini benar benar kesel ya lu pikir saja dikira cuma kamu doang yang sibuk tka mikir monyet aku juga sibuk tka belum lagi tunggakan tunggakan,2,negative,0.9981876015663147,2,negative
"GUYS PELUKAN YUKKKK, mari saling memeluk satu sama lain setelah menjalani rangkaian TKA yang bener bener menguras dana dan mental ini. temen temen harqeelku i’m so proud of you guys, makasih sudah mau saling membersamai sampai di titik darah penghabisan ini. love you guys 🥹❤️🫂",guys pelukan yuk mari saling memeluk satu sama lain setelah menjalani rangkaian tka yang benar benar menguras dana dan mental ini teman teman harqeelku im sok proud of you guys terima kasih sudah mau saling membersamai sampai di titik darah penghabisan ini love you guys,0,positive,0.8610814213752747,0,positive
"Ya bayangin aja 50 menit suruh ngerjain soal seabrek itu, mana latihan soal &amp; soal TKA nya beda poolll 🥲🥲🥲🥲🥲🥲",ya bayangkan saja menit suruh ngerjain soal seabrek itu mana latihan soal   soal tka nya beda pool,2,negative,0.9691765904426575,2,negative
"💚 after breakup dan hampir mau gila, hikmah yg aku ambil aku jd makin rajin solat 5 waktu + solat tahajud. aku jd selalu gelisah kl blm solat dan mulai ngerasain kenikmatan buat beribadah. Alhamdulillah  hikmah dr tka and for the pain that brought me closer to Allah, jd kapok pacaran.",after breakup dan hampir mau gila hikmah yang aku ambil aku jadi makin rajin solat waktu solat tahajud aku jadi selalu gelisah kalau belum solat dan mulai merasai kenikmatan buat beribadah alhamdulillah hikmah dari tka and for the pain that brought me closer try out allah jadi kapok pacaran,2,negative,0.8970272541046143,2,negative
"&gt; Disuruh ngerjain soal TKA
&gt; buka websitenya
&gt; generate soal
&gt; baru mau scroll, ke submit sendiri
&gt; nilai 0

🫩🫩🫩🫩",begitu disuruh ngerjain soal tka begitu buka websitenya begitu generate soal begitu baru mau scroll ke submit sendiri begitu nilai,1,neutral,0.9439998269081116,1,neutral
"ini mah tergantung sekolahnya jg sih. 
setuju kalo asemesmen ini dibalut kompetisi krn emg hasil TKA sgt berpengaruh ke jalur prestasi yg diidam2kan semua siswa, tp ya ga ngajarin buat ga jujur dong sekolahnya? banyak cara lain utk dapetin hasil bagus.",ini mah tergantung sekolahnya juga sih setuju kalau asemesmen ini dibalut kompetisi karena memang hasil tka sangat berpengaruh ke jalur prestasi yang diidamkan semua siswa tapi ya tidak mengajari buat tidak jujur dong sekolahnya banyak cara lain untuk mendapatkan hasil bagus,0,positive,0.8509933948516846,0,positive
"@nakamatika Dosa besar TKA:
1. Pengumuman selalu gak jelas dan mendadak (dari awal pengadaan juga mendadak).
2. Banyak sekolah yang kurikulumnya berbeda dari yang diujikan di TKA (kurmer).
3. Simulasi error.
4. Fungsi yang masih belum jelas, apakah hanya menjadi validasi atau tambahan rapor",dosa besar tka pengumuman selalu tidak jelas dan mendadak dari awal pengadaan juga mendadak banyak sekolah yang kurikulumnya berbeda dari yang diujikan di tka kurmer simulasi error fungsi yang masih belum jelas apakah hanya menjadi validasi atau tambahan rapor,2,negative,0.9929474592208862,2,negative
"bikin soal tka dah kek seleksi alam bangkek. udah mah literasi, nalar, waktu cuma 2 menit per soal, tiap soal juga beda-beda lagi topiknya",bikin soal tka sudah kayak seleksi alam bangkek sudah mah literasi nalar waktu cuma menit per soal tiap soal juga bedabeda lagi topiknya,2,negative,0.9844351410865784,2,negative
"hari ini pengumuman tka ya? semangat para moots agitkuu, semoga hasilnya memuaskan yaa 🤩 mau berapapun hasilnya, berterimakasihlah ke diri kamu karena udah berjuang 🤍🤍",hari ini pengumuman tka ya semangat para moots agitkuu semoga hasilnya memuaskan ya mau berapapun hasilnya berterimakasihlah ke diri kamu karena sudah berjuang,0,positive,0.920169472694397,0,positive
agit yg dibantai tka sm snbt😐😐,kelas tiga yang dibantai tka sama snbt,2,negative,0.8148527145385742,2,negative
"SEMOGA SEMUA NILAI TKA DIATAS NILAI SYAHRONI
SEMOGA SEMUA NILAI TKA DIATAS NILAI SYAHRONI
SEMOGA SEMUA NILAI TKA DIATAS NILAI SYAHRONI
SEMOGA SEMUA NILAI TKA DIATAS NILAI SYAHRONI
SEMOGA SEMUA NILAI TKA DIATAS NILAI SYAHRONI
SEMOGA SEMUA NILAI TKA DIATAS NILAI SYAHRONI",semoga semua nilai tka diatas nilai syahroni semoga semua nilai tka diatas nilai syahroni semoga semua nilai tka diatas nilai syahroni semoga semua nilai tka diatas nilai syahroni semoga semua nilai tka diatas nilai syahroni semoga semua nilai tka diatas nilai syahroni,0,positive,0.8053845167160034,0,positive
"Gays adakah yg join grup untuk snbp,snbt dan tka? Kalau ada mau join dong!",gays adakah yang join grup untuk snbpsnbt dan tka kalau ada mau join dong,1,neutral,0.9878197908401489,1,neutral
"soal tka ekonomi kemarin sebenernya gak sesulit soal soal osn bahkan lebih hots soal osp/osk yang mix english dan mostly bahas international econ, tapi menurutku soal tka itu lebih ke arah ambigu yang emang engga ada jawaban pasti, dan menyesuaikan perspektif masing masing..",soal tka ekonomi kemarin sebenarnya tidak sesulit soal soal osn bahkan lebih hots soal osposk yang mix english dan mostly bahas international econ tapi menurutku soal tka itu lebih ke arah ambigu yang memang tidak ada jawaban pasti dan menyesuaikan perspektif masing masing,2,negative,0.7596336007118225,2,negative
"Aku ga yakin pake wangsit buat TKA, juga sampe sekarang belum rilis² :D",aku tidak yakin pakai wangsit buat tka juga sampai sekarang belum rilis di,2,negative,0.9804865121841431,2,negative
"Serius deh, ada yg punya soal TKA ga? Penasaran bgt",serius deh ada yang punya soal tka tidak penasaran banget,0,positive,0.8776164054870605,0,positive
"@roan_gylberth Kalau mau jujur jujuran, kurikulum nya mabok, gurunya dibebankan asesmen yang fokusnya di dokumen, bukan metode belajar, soal-soal TKA itu align gak dengan kurikulum? Belum tentu 👀",kalau mau jujur jujuran kurikulum nya mabok gurunya dibebankan asesmen yang fokusnya di dokumen bukan metode belajar soalsoal tka itu align tidak dengan kurikulum belum tentu,2,negative,0.9963411688804626,2,negative
Idgaf bout TKA mapel pilihannya kagak bisa milih.. sesuai voting dan ke bagiannya ekonomi?! gua yg se gasuka itu sama itungan.. dh gua pasrah mau demo kek mana pun gabakal mempan.. sekola ee mana gua udh bljr bhs ing tingkat lanjut kocak😊,idgaf bout tka mata pelajaran pilihannya kagak bisa memilih sesuai voting dan ke bagiannya ekonomi gua yang se gasuka itu sama hitungan dah gua pasrah mau demo kayak mana pun tidak bakal mempan sekola ee mana gua sudah belajar bahasa ing tingkat lanjut kocak,2,negative,0.8211512565612793,2,negative
"@tanyakanrl kl kisi-kisi tka sesuai sama soal yg diuji, aku yakin nilainya gak sejeblok ini. belajarnya apa yg keluar soal lain wtf LAAH AKU BENCI TKA",kalau kisikisi tka sesuai sama soal yang diuji aku yakin nilainya tidak sejeblok ini belajarnya apa yang keluar soal lain wtf laah aku benci tka,2,negative,0.9754613041877747,2,negative
"KELAR DAYONE TKA!! 
jujur bindo ngantuk.. dan aku emg ga jago bindo jd td ngerasa susah.. matwa mirip bgt sm inten &amp; to skolah tapi GACUKUP WAKTUNYA GILA alhasil nembak 10 soal (3 dr 10 itu sempet ku itung tp ak gadapet angkanya..) inggris ez tp yg pg complex jujur agak rancu",kelar dayone tka jujur bahasa indonesia ngantuk dan aku memang tidak jago bahasa indonesia jadi tadi merasa susah matematika wajib mirip banget sama inten   try out sekolah tapi gacukup waktunya gila alhasil menembak soal dari itu sempat ku itung tapi aku gadapet angkanya inggris ez tapi yang pagi complex jujur agak rancu,2,negative,0.9677734375,2,negative
"Gua kira cukup di 2019 aja jadinya UNBK dengan berbeda paket soal, terus UTBK dengan 2x tes kalo nilai awal dirasa kurang 🙃
Kasian amat adek gua dan temen se-angkatannya, belajar TKA tiap hari buat eligible masuk SNBP,  ternyata itu tes belum jadi syarat wajib.",gua kira cukup di saja jadinya unbk dengan berbeda paket soal terus utbk dengan kali tes kalau nilai awal dirasa kurang kasihan amat adek gua dan teman seangkatannya belajar tka tiap hari buat eligible masuk snbp ternyata itu tes belum jadi syarat wajib,2,negative,0.9883443117141724,2,negative
"Gw dtg ke sekolah pagi2 krn panitia TKA.. tbtb ada bapak2
“Pagi bgt dtg, kelas berapa?” 😭😭
“Saya guruuuuuu paaaak”

Meledak ketawa sm org sekitar 😭🙏🏻",gue datang ke sekolah pagi karena panitia tka tbtb ada bapak pagi banget datang kelas berapa saya guru pak meledak ketawa sama orang sekitar,2,negative,0.7429182529449463,2,negative
"gila ye orang2 ampe segitunya nyari cara buat curang pas tka. Instead of susah payah nyari cara buat curang, kenapa ga belajar aja anjir?",gila ya orang sampai sebegitunya mencari cara buat curang pas tka instead of susah payah mencari cara buat curang kenapa tidak belajar saja anjir,2,negative,0.997651994228363,2,negative
buku tka mahal bngt monyeeetttt 😭😿👋🏻,buku tka mahal banget monyet,2,negative,0.9967711567878723,2,negative
"sch! rata-rata 94. ada sertif inter (peserta kegiatan di bidang stem), sama sertif harapan 1 esai dari ugm. kemarin tka ambil bio kim, mending coba ke mana ya :( btw sekolahku ipa",ratarata ada sertif inter peserta kegiatan di bidang stem sama sertif harapan esai dari ugm kemarin tka ambil bio kim mending coba ke mana ya btw sekolahku ipa,1,neutral,0.9726980328559875,1,neutral
"guys maafin aku karena salah aku emang banyak banget selama main X ini.. maaf kalau ada yang tersinggung sama ketikanku yang kadang kurang bisa aku rem, tolong doain kelancaran tka aku plijeu aku gel 2 sesi 3🫰🏻🙏🏻🙏🏻",guys memaafi aku karena salah aku memang banyak banget selama main kali ini maaf kalau ada yang tersinggung sama ketikanku yang kadang kurang bisa aku rem tolong doain kelancaran tka aku plijeu aku gelombang sesi,0,positive,0.8476519584655762,0,positive
"mendekati januari knp jadi takut lihat hasil tka ya, padahal mah sebelumnya yaudah pasrah berapapun nilainya",mendekati januari kenapa jadi takut lihat hasil tka ya padahal mah sebelumnya yaudah pasrah berapapun nilainya,2,negative,0.9847819209098816,2,negative
"katanya TKA diadain buat meminimalisir kecurangan nilai rapot, tp kalau TKA banyak yg curang gini bukannya sama aja?",katanya tka diadain buat meminimalisir kecurangan nilai rapot tapi kalau tka banyak yang curang begini bukannya sama saja,2,negative,0.9963274598121643,2,negative
"DUH BENCI BGT FISIKA👎👎👎 tapi jurusan aku butuh fisika... (YA GA BUTUH"" AMAT SIH TAPI NNT TKA AKU HARUS NGAMBIL FISIKA😭😭😭)",duh benci banget fisika tapi jurusan aku butuh fisika ya tidak butuh amat sih tapi nanti tka aku harus ngambil fisika,2,negative,0.9968228340148926,2,negative
"Yang akt 26 dan kepengen arsi mau tanya doong, kalian tka milih peminatannya apaaa?🥲",yang angkatan dan kepengen arsi mau tanya dong kalian tka memilih peminatannya apa,1,neutral,0.9487690329551697,1,neutral
"HAI TEMEN TEMEEN, di antara kalian klo ada yang ngambil TKA sosio/binggris lanjut tolong rep dongg AKU BINGUNG MW BELAJAR DARI MANA",hai teman temeen di antara kalian kalau ada yang ngambil tka sosiobinggris lanjut tolong komen dong aku bingung mau belajar dari mana,2,negative,0.9322676062583923,2,negative
sch! kira kira TKA nanti bakalan ada yang curang ngga? kan katanya pengawasannya bakalan ketat gitu.. pengawasnya di awasi oleh perguruan tinggi cuman lewat zoom,kira kira tka nanti bakalan ada yang curang tidak kan katanya pengawasannya bakalan ketat begitu pengawasnya di awasi oleh perguruan tinggi cuman lewat zoom,2,negative,0.9940627217292786,2,negative
mau positif thinking sama hasil tka mtk mulu😇,mau positif thinking sama hasil tka matematika mulu,0,positive,0.758506715297699,0,positive
semoga lancar ya allah tka nya🛐,semoga lancar ya allah tka nya,0,positive,0.8891825675964355,0,positive
"sahroni, kalo soal tka lu menang.",sahroni kalau soal tka kamu menang,0,positive,0.7516550421714783,0,positive
hari ini TKA day 3 ya? ptn!,hari ini tka day ya,1,neutral,0.9816228151321411,1,neutral
"selama gak ada tka, chancenya gak jauh beda sama anak sma. malah recommended banget kalo linear",selama tidak ada tka chancenya tidak jauh beda sama anak sama malah recommended banget kalau linear,0,positive,0.9970948696136475,0,positive
siapakah yang tka nya ambil mapel sosiooouuu sama sejarah/ppkn/b.inggris tingkat lanjut???? 💭💭👀👀💧____💧aku butuh temaan 🧘🏻‍♀️,siapakah yang tka nya ambil mata pelajaran sosiou sama sejarahppknbinggris tingkat lanjut aku butuh temaan,1,neutral,0.8597505688667297,1,neutral
pengen buat pembahasan to tka mipy bagian ekonomi sama sosiologi 🤔,pengin buat pembahasan try out tka mipy bagian ekonomi sama sosiologi,1,neutral,0.9956294298171997,1,neutral
"tka day ☝🏻☝🏻☝🏻
b.indo: masih lumayan gampang karena pertanyaan bener' dari teks &gt;&lt;
mtk: bisa Alhamdulillah, yg aku pelajari ada beberapa yg keluar tapi gatau lah pasrah 😔😔 
b.inggris: sama aja kaya b.indo pertanyaan dari teks tapi untuk aku yg cuma bisa basic' aja agak susah😥",tka day bahasa indonesia masih lumayan gampang karena pertanyaan benar dari teks gtlt matematika bisa alhamdulillah yang aku pelajari ada beberapa yang keluar tapi tidak tau lah pasrah binggris sama saja kaya bahasa indonesia pertanyaan dari teks tapi untuk aku yang cuma bisa basic saja agak susah,2,negative,0.838123083114624,2,negative
"Yang bikin TKA sulit mungkin salah satunya karena soalnya juga rada-rada, rak jelas blas. Ini dosen pendidikan kalau ada mahasiswanya bikin soal kek gini dijamin langsung misuh-misuh.",yang bikin tka sulit mungkin salah satunya karena soalnya juga radarada rak jelas blas ini dosen pendidikan kalau ada mahasiswanya bikin soal kayak begini dijamin langsung misuhmisuh,2,negative,0.9957796335220337,2,negative
eh guyss angakatan 26 belajar utbk darimana yaa bingung bgt 🥲 mau fokus tka juga masih abu-abu please,eh guys angakatan belajar utbk darimana ya bingung banget mau fokus tka juga masih abuabu tolong,2,negative,0.9538520574569702,2,negative
"rilll, aku dulu beli buku wangsit satu paket ternyata utbknya gada tka 😊",ril aku dulu beli buku wangsit satu paket ternyata utbknya tidak ada tka,1,neutral,0.9927144646644592,1,neutral
Eh kelas 10 juga ikut tka kah? Aku kira kelas tinggi doang jer... Mana besok udh TKA. Dikasih taunya baru kemarin rabu jerrr,eh kelas juga ikut tka kah aku kira kelas tinggi doang jer mana besok sudah tka dikasih taunya baru kemarin rabu jer,2,negative,0.9776930212974548,2,negative
