full_text,normalized,label_num,pseudo_label,confidence_score
try out tka kenapa susah banget hiks,try out tka kenapa susah banget hiks,2,negative,0.982228994
aku sbnrnya suka dan cintamati sm fisika tp knp tka susah bgt tonya ya Allah turunkanlah otak orang cerdas kpdku amin,aku sbnrnya suka dan cintamati sama fisika tapi kenapa tka susah banget tonya ya allah turunkanlah otak orang cerdas kpdku amin,0,positive,0.976813793
oh iya mw update nilai tka aku bagus (bagi ak) alhamdulillah allah baik banget 😭,oh iya mau update nilai tka aku bagus bagi aku alhamdulillah allah baik banget,0,positive,0.980467558
stud! ada yg punya list ch yt buat belajar utbk per sub test? atau tka?,ada yang punya list ch yt buat belajar utbk per sub test atau tka,1,neutral,0.997722566
gara gara katanya skrg masuk kuliah jalur prestasi ga pake rapot lagi tapi pake TKA jadi gada motivasi buat bagusin nilai,gara gara katanya sekarang masuk kuliah jalur prestasi tidak pakai rapot lagi tapi pakai tka jadi tidak ada motivasi buat bagusin nilai,2,negative,0.997588038
habis tka yg gw anjing2in pertama itu to nf ANJIR SUSAH BAT WOI,habis tka yang gue anjingin pertama itu try out nf anjir susah banget woi,2,negative,0.99579227
"tka fisika susah bgt demi Allah ketawa dikit liat hasil to mipy banyakan ""65-80% menjawab salah soal ini""😭😭😭😭😭😭",tka fisika susah banget demi allah ketawa dikit lihat hasil try out mipy banyakan menjawab salah soal ini,2,negative,0.993947864
"thank god aku udaa gapernah nangisin masalah masalah percintaan 😑😑😑
but currently, im crying over gimana nantii diri aku pas ngehadapin semua soal TKA yg susah dan menyeramkan itu T^T pasti aku mules tiap saat",thank god aku udaa tidak pernah nangisin masalah masalah percintaan but currently im crying over bagaimana nanti diri aku pas ngehadapin semua soal tka yang susah dan menyeramkan itu tt pasti aku mules tiap saat,2,negative,0.945108175
"Bagi aku belajar TKA di hari senin—jumat tuh susah, kayak waktu yg ada tuh kepake buat ngerjain tugas lain/ngerjain lomba gituuu huhuhu😢😢",bagi aku belajar tka di hari seninjumat tuh susah kayak waktu yang ada tuh kepake buat ngerjain tugas lainngerjain lomba begitu huhuhu,2,negative,0.956440747
"Haloo, kalian disini yang bakal tka ada rekomendasi buku yang kalian beli atau kalian pelajari gakk?",haloo kalian disini yang bakal tka ada rekomendasi buku yang kalian beli atau kalian pelajari tidak,1,neutral,0.978350818
Alhamdulillah ranking angkatan aku naik di sem 6 tapi kayaknya bakal tetep kena sabotage nilai tka 😹😹😹😹😹😹😹😹😹😹😹,alhamdulillah ranking angkatan aku naik di sem tapi kayaknya bakal tetap kena sabotage nilai tka,0,positive,0.787979901
"@iHeartDenji abang🥹🥹 i did my best dan masuk 10 besar alhamdulillah, nilai tka aku juga mumpuni walaupun ga bagus bagus banget huhuhu",abang i did my best dan masuk besar alhamdulillah nilai tka aku juga mumpuni walaupun tidak bagus bagus banget huhuhu,0,positive,0.996575534
ALHAMDULILLAH TKA GUE DAPET 4 ISTIMEWA YA ALLAH ALL PRAISES BE UPON YOU,alhamdulillah tka gue dapat istimewa ya allah all praises be upon you,0,positive,0.984355092
"TKA 2/5 
HUHU SUSAH BGT YA ALLAH
MTK IPA : logaritma, matriks, fungsi, trigono, bangun ruang jg ada nnt nentuin sudut pake trigono, pokokny mat ipa lebih susah dr matdas
FISIKA : 0/5 maaf tp aku udh pasrah bgt ini, yg keluar fluida, molaritas, GLBB, optik, selebihny lupa",tka huhu susah banget ya allah matematika ipa logaritma matriks fungsi trigono bangun ruang juga ada nanti menentukan sudut pakai trigono pokokny mat ipa lebih susah dari matematika dasar fisika maaf tapi aku sudah pasrah banget ini yang keluar fluida molaritas glbb optik selebihny lupa,2,negative,0.986754
"@darksuncb alhamdulillah ripiu jujur liat nilai tka, langsung disuruh belajar lagi😍 biar dapet nilai bagus",alhamdulillah ripiu jujur lihat nilai tka langsung disuruh belajar lagi biar dapat nilai bagus,0,positive,0.837467849
Alhamdulillah nilai TKA ga jelek jelek banget 🥲,alhamdulillah nilai tka tidak jelek jelek banget,0,positive,0.993673921
"ya Allah alhamdulillah nilai tka aku di atas rata rata semua, proud of meee 🥹",ya allah alhamdulillah nilai tka aku di atas rata rata semua proud of me,0,positive,0.983363867
"Ya allah alhamdulillah aku ga ikut tka, kalo aku ikut tka kyknya udh mati apalagi liat nilai rerata mtk nya bisa stress gue😭😭😭😭😭",ya allah alhamdulillah aku tidak ikut tka kalau aku ikut tka kayaknya sudah mati apalagi lihat nilai rerata matematika nya bisa stres gue,2,negative,0.995733321
brp pohon yg sdh ditebang buat latsol tka itu...,berapa pohon yang sudah ditebang buat latihan soal tka itu,1,neutral,0.970744967
"buat angkatan 26, kagak usah ngeluh dah. TKA bagus buat basic jurusan lo, kami angkatan 25 banyak yang kewalahan di perkuliahan karena kebanyakan fokus utbk dan gak belajar materi kuliah.",buat angkatan kagak usah ngeluh sudah tka bagus buat basic jurusan lo kami angkatan banyak yang kewalahan di perkuliahan karena kebanyakan fokus utbk dan tidak belajar materi kuliah,2,negative,0.986812055
"@haevhancheah balas di UTBK kak, pelaksanaan TKA terkesan dadakan &amp; buru"", tapi sisi baiknya kalian lebih siap untuk UTBK karena materi""nya banyak yang selinear (terutama Math -&gt; PK PM), semangaatt 🙌🏻‼️",balas di utbk kak pelaksanaan tka terkesan dadakan   buru tapi sisi baiknya kalian lebih siap untuk utbk karena materinya banyak yang selinear terutama math begitu pakai pm semangat,0,positive,0.779639542
ada yang punya list materi buat tka ngga?,ada yang punya list materi buat tka tidak,1,neutral,0.995688379
"stop nyudutin angkatan 26 bisa gak? soal sepanjang itu harus dikerjain dalam waktu 2 menit/1 soal, belum juga ada yg servernya eror jadinya kurang waktu. even guru guru aja pada bilang soal TKA susah banget wkwk kocak.",stop nyudutin angkatan bisa tidak soal sepanjang itu harus dikerjain dalam waktu menit soal belum juga ada yang servernya eror jadinya kurang waktu even guru guru saja pada bilang soal tka susah banget wkwk kocak,2,negative,0.995502651
Beda dengan kisi2 iya...tapi kalo lebih susah dari UTBK? Nope...anak2 saya (karena selama persiapan TKA yg mepet) aku latih juga pakai soal UTBk hasilnya nilai mereka paling jelek 7.,beda dengan kisi iyatapi kalau lebih susah dari utbk nopeanak saya karena selama persiapan tka yang mepet aku latih juga pakai soal utbk hasilnya nilai mereka paling jelek,2,negative,0.995039284
"@yahee_r bisa kok kak, soal tka mtk nya banyk cerita nya dgn waktu 2 menit persoal. kayak penalaran matematika. pm aja waktunya banyak aku masi bisa santai cmn kmrn matwa ngitung linear butuh waktu lama krna 3 variabel terus soal cerita panjangggg bgttt….",bisa kok kak soal tka matematika nya banyk cerita nya dengan waktu menit persoal kayak penalaran matematika pm saja waktunya banyak aku masih bisa santai cuman kemarin matematika wajib ngitung linear butuh waktu lama karena variabel terus soal cerita panjang banget,0,positive,0.965724349
"H-1 TKA, semoga kita semua dipermudah dalam mengerjakan semua soal TKA, dapet nilai 90+++ predikat istimewa di semua mata pelajaran🥰🥰🤲🤲🤲",h tka semoga kita semua dipermudah dalam mengerjakan semua soal tka dapat nilai predikat istimewa di semua mata pelajaran,0,positive,0.968141377
aku abis tka mau tidur seminggu 😭😭 mau baca 9 novel yg blm aku buka...,aku habis tka mau tidur seminggu mau baca novel yang belum aku buka,1,neutral,0.914592862
"CPTLAH HILANK TKA, PENGEN CEPET’ FOKUS SNBT 😭",cptlah hilank tka pengin cepat fokus snbt,2,negative,0.72827363
"BAKAL AKU BACA ABIS TKA, TAKUT BUKU KU BASAH AIR MATA 🧍🏻‍♂️🧍🏻‍♂️🧍🏻‍♂️",bakal aku baca habis tka takut buku ku basah air mata,2,negative,0.995597541
hay kalian besok siap TKA ga? :D,hai kalian besok siap tka tidak di,1,neutral,0.910763383
tka kan sebenernya mirip aspd jogja.. tp kecepetan bgt.. aspd aja nyiapinnya dari awal kelas 9 trs baru ujian sekitar bulan mei 😇 ncen raceto TKA tuh,tka kan sebenarnya mirip aspd jogja tapi kecepetan banget aspd saja nyiapinnya dari awal kelas terus baru ujian sekitar bulan mei ncen raceto tka tuh,0,positive,0.914399326
maaf buat moots ku kalo misuh-misuh ku ini krn tka lewat di tl kalian 😭,maaf buat moots ku kalau misuhmisuh ku ini karena tka lewat di tl kalian,2,negative,0.992008805
ini gua udah menamatkan tka bayangan di soal refrensi kalo sampe nanti tka beda walahi aja lah alig mati di tempat kl gua,ini gua sudah menamatkan tka bayangan di soal refrensi kalau sampai nanti tka beda walahi saja lah alig mati di tempat kalau gua,2,negative,0.799980223
baru bangun tidur langsung keinget kalo besok udah tka (SETRES),baru bangun tidur langsung teringat kalau besok sudah tka setres,2,negative,0.991152346
Ga mau gila ngadepin tka tapi overthinking anjing,tidak mau gila ngadepin tka tapi overthinking anjing,2,negative,0.997804224
KOCAK H-1 TKA MALAH DIARE,kocak h tka malah diare,2,negative,0.996027112
"Meanwhile akt 23:
1. Pas SMP Tiba-Tiba gda UN (Seneng)
2. Libur 2 tahun (Seneng)
3. Msuk SMA tiba-tiba zonasi (Seneng)
4. Masuk Kuliah gda TKA (Seneng)

Kami disayang Tuhan 😎",meanwhile angkatan pas sampai tibatiba tidak ada un senang libur tahun senang masuk sama tibatiba zonasi senang masuk kuliah tidak ada tka senang kami disayang tuhan,0,positive,0.966153204
"bismillah tka lancar
#2025MAMAVOTE #SEVENTEEN",bismillah tka lancar mamavote seventeen,1,neutral,0.754358768
"Padahal pas kelas 10 gua udah fokus buat nilai rapot gua. Siapa sangka tiba tiba di hadapin TKA begini, siapa yang gak marah cb",padahal pas kelas gua sudah fokus buat nilai rapot gua siapa sangka tiba tiba di menghadapi tka begini siapa yang tidak marah coba,2,negative,0.801676691
"Ya Allah, semoga temen-temen aku TKA nya biru semua cetak gol full 25/25 30/30 🥨🥨🍣🍣🍤🍤🧃🧃",ya allah semoga tementemen aku tka nya biru semua cetak gol full,0,positive,0.781457603
ada yang sekolahnya tka hari rabu - kamis?,ada yang sekolahnya tka hari rabu kamis,1,neutral,0.994480014
"mau nanya  guys 🦸🏻‍♀️ , kalau hasil tka itu di umumkan kapan ya ? ... jeda berapa hari ...",mau bertanya guys kalau hasil tka itu di umumkan kapan ya jeda berapa hari,1,neutral,0.984574616
"Selamat Senin, semoga semuanya berjalan lancar hari ini
Good luck buat yang TKA, yaa!",selamat senin semoga semuanya berjalan lancar hari ini good luck buat yang tka ya,0,positive,0.832324147
"kalo sekdin pake tka?! terus apa kabar yg akt 23,24,25???",kalau sekdin pakai tka terus apa kabar yang angkatan,1,neutral,0.91096139
TKA fisika inten bisa 20 soal = nilai TKA 100🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,tka fisika inten bisa soal nilai tka,1,neutral,0.997513056
abis tka aku mw bljr uas dan utbk dan toefl!!!!!,habis tka aku mau belajar uas dan utbk dan toefl,1,neutral,0.995769143
moots minta doanya tka ku lancar yaa ❤️🧡💛💚🩵💙💜🤎🖤🩶🤍🩷💘💝💖💗💓💞💕♥️❣️❤️‍🩹❤️‍🔥💐🌹,moots meminta doanya tka ku lancar ya,1,neutral,0.710816741
"sch! Aku akt 26, bimbang jurusan, bantuin sender yaa
1. swasta -sastra cina (mnrt lulusan pts itu bagus, ad pluang s2 luar) (krg minat sih, tp tergiur prospek)
2. negri -tekdus (tka ak mat lnjt &amp; fis, nilai gaterlalu ok, minat)
3. ptn mandarin
wdyt guys?",aku angkatan bimbang jurusan bantuin aku ya swasta sastra cina mnrt lulusan pts itu bagus ada pluang si luar krg minat sih tapi tergiur prospek negeri tekdus tka aku mat lnjt   fis nilai gaterlalu ok minat ptn mandarin wdyt guys,2,negative,0.877712548
nampaknya mau buka playlist tka malem² gini deh wkwwk,nampaknya mau buka playlist tka malam begini deh wkwwk,1,neutral,0.975628495
"1 hal yang aku lakuin habis tka:
tidur",hal yang aku melakukan habis tka tidur,1,neutral,0.901141286
TKA = Tes Kewarasan Agit,tka tes kewarasan kelas tiga,1,neutral,0.995871127
h-2 tka gak belajar 😝,h tka tidak belajar,2,negative,0.994115353
eh sumpah jangan dong anjirr udh bener tka buat snbp aja kaga usah nyangkut kemana² nyusahin bngt anjrr,eh sumpah jangan dong anjir sudah benar tka buat snbp saja kagak usah nyangkut kemana menyusahkan banget anjrr,2,negative,0.996903479
gua block ni twitter anjing. GUA JUGA PENGEN HALLOWEEN KALO GA ADA TKA BABI INI BANGSAAAAATTT,gua block nih twitter anjing gua juga pengin halloween kalau tidak ada tka babi ini bangsat,2,negative,0.997184455
ya Allah tb2 haid.... kyknya aku ga sanggup deh ngerjain TKA pas lagi day 3.......,ya allah tb haid kayaknya aku tidak sanggup deh ngerjain tka pas lagi day,2,negative,0.988255143
"rightt, i would give up immediately deh kayanya buat tka, soalnya susah harapan mau snbp jg😅",rightt i would give up immediately deh kayanya buat tka soalnya susah harapan mau snbp juga,2,negative,0.780239522
ALLAHUAKBAR BESOK BANGET NI TKA???!!,allahuakbar besok banget nih tka,2,negative,0.749602377
muts muts aku yang tka hari inieh dan hari seterusnyah semoga di lancarkan iyh semoga hasilnya memuaskan 😘😘🤲🤲💘,muts muts aku yang tka hari inieh dan hari seterusnyah semoga di lancarkan iya semoga hasilnya memuaskan,0,positive,0.9003914
"gumoooninggg, yang tka swmangatt, yang kelas semangaat, yang kerja smangatt⭐🍀🤚🏻semoga kalian dipermudah apapun urusannyaa hari ini yaa🫵🏻♥️",gumoning yang tka swmangatt yang kelas semangaat yang kerja smangattsemoga kalian dipermudah apapun urusannyaa hari ini ya,0,positive,0.906776965
"hey warga muts kesayangan akk, mau tanyaa ih kalian TKA tuh kapann? pwis jgn garink aq bisa skt hati.",hey warga muts kesayangan aku mau tanyaa ih kalian tka tuh kapann pwis jangan garink aku bisa sakit hati,2,negative,0.969993234
kayanya worth it ngejar utbk ya drpd tka tka bangsat ini,kayanya worth itu ngejar utbk ya daripada tka tka bangsat ini,2,negative,0.979877174
gatau dah bisa lanjutin maiyumiz kapan 😭😭😭 FAK TKA UEUEUEUUEUEUE 😭😭😭💧😢💧💧😢🥺💧,tidak tau sudah bisa lanjutkan maiyumiz kapan fak tka ueueueuueueue,1,neutral,0.872576833
nih TKA awalnya buat validasi rapot kok jd kemana mana sih nilainya 😭😭😭,nih tka awalnya buat validasi rapot kok jadi kemana mana sih nilainya,2,negative,0.983674526
mau TKA malah bapil udah 3 minggu belum sembuh :(,mau tka malah bapil sudah minggu belum sembuh,2,negative,0.991136789
katanya kuliah ada TKA,katanya kuliah ada tka,1,neutral,0.979853034
pls ak jangan sakit.... besok tka😭😭😭😭😭😭😭😭😭😭😭😭😭😭,tolong aku jangan sakit besok tka,2,negative,0.985609233
yg 26 semangat tka nyaaa 😭🤗💕💕❤️,yang semangat tka nya,0,positive,0.989786148
ini soal TKA jadi berapa sih??,ini soal tka jadi berapa sih,1,neutral,0.931198001
ABIS TKA AKU MAU NYELESAIN LOTUS IN THE MUD,habis tka aku mau menyelesaikan lotus ini the mud,1,neutral,0.951130509
ya Allah gw tidur daei sore gara2 pusing bgttwghuhuhu ini gmn tka,ya allah gue tidur daei sore gara pusing bgttwghuhuhu ini bagaimana tka,2,negative,0.994648159
ini nembak apa ya guys tka tuh 😇😇😇,ini menembak apa ya guys tka tuh,2,negative,0.965326726
literally gwe ketika belajar mtk buat tka,literally gwe ketika belajar matematika buat tka,0,positive,0.881532609
"Kalo angkatan 27 28 dst ga kena TKA, gua bakar ni negara",kalau angkatan dst tidak kena tka gua bakar nih negara,2,negative,0.957419813
"kaka2 angkatan atas, pls ya, setidaknya kalian gaada TKA. wajar ga sih klo kita keluh kesah terus? klo kalian ngerasain TKA jg bakal sama kayak kita, pasti 😅",kakak angkatan atas tolong ya setidaknya kalian tidak ada tka wajar tidak sih kalau kita keluh kesah terus kalau kalian merasai tka juga bakal sama kayak kita pasti,2,negative,0.95108062
hi #studytwt! ada yang punya catetan penting (rumus rumus atau apapun itu) buat TKA fisika ga yaaa?? udah H-2 tapi buntu banget nyari materi fisika huhu. yang punya boleh tolong drop catetan/link nya dong gaiss T_T. rekomendasi channel yt buat belajar juga bolee! TIA guys 💗,hi studytwt ada yang punya catetan penting rumus rumus atau apapun itu buat tka fisika tidak ya sudah h tapi buntu banget mencari materi fisika huhu yang punya boleh tolong drop catetanlink nya dong gaiss tt rekomendasi channel yt buat belajar juga bolee tia guys,2,negative,0.756129503
life after tka belajar buat snbt syal 🤺🤺,life after tka belajar buat snbt syal,2,negative,0.837381542
"D-DAY!!
bismillah, tka gelombang 1 sesi 1 semoga dilancarkan dan dimudahkan🥺
#agittempur #golonganistimewa",dday bismillah tka gelombang sesi semoga dilancarkan dan dimudahkan agittempur golonganistimewa,0,positive,0.78948617
"Aku guru, dan TKA itu gratis, gak ada biaya apapun. Kalaupun di sekolah kita device gak mampu bisa ""numpang"" di sekolah lain.

Harus diusut loh ini, kacau banget ...",aku guru dan tka itu gratis tidak ada biaya apapun kalaupun di sekolah kita device tidak mampu bisa numpang di sekolah lain harus diusut loh ini kacau banget,2,negative,0.997784913
mandiri???? daftar ptln??? pake tka semua??? gile lu pemrentah,mandiri daftar ptln pakai tka semua gila kamu pemrentah,2,negative,0.95193398
eh segabut gabutnya gue... jangan sampe...nyobain tka di sainsin.... EH TP KAYA MENARIK😄😄😄😄😄 ((menarik krn gue gk bnr bnr ngerjainnya)),eh segabut gabutnya gue jangan sampenyobain tka di sainsin eh tapi kaya menarik menarik karena gue tidak benar benar ngerjainnya,2,negative,0.997034788
"ide tmpat ngedate stelah tka dungg, bingung ni",ide tmpat ngedate setelah tka dungg bingung nih,2,negative,0.972873747
Ya allah.. TKA beneran senin kah… nightmare… 😭🥹😞,ya allah tka benaran senin kah nightmare,2,negative,0.750352144
apa yang memotivasi aku ambil tka ekonomi 😔😔😔😔,apa yang memotivasi aku ambil tka ekonomi,0,positive,0.842603922
"teman teman infokan dong, ada ga to tka yg masih bisa dikerjain? buat belajar gelombang 2...",teman teman infokan dong ada tidak try out tka yang masih bisa dikerjain buat belajar gelombang,1,neutral,0.995557487
"isi sg temen""ku pada mohon doa restu tka, semangat yah teman"" kandungku! semoga lancaaarrr tka nyaa 🤍",isi sg temenku pada mohon doa restu tka semangat ya teman kandungku semoga lancar tka nya,1,neutral,0.731503069
"Gen ask. kira kira materi Fisika, Mtk tl, Mtk wajib yg paling sering keluar di tka nanti apa yaaa? ada yang tauu? soalnya aku cuman mau fokusin ke beberapa materi aja mengingat tka cman h-1 lgi",gen ask kira kira materi fisika matematika tl matematika wajib yang paling sering keluar di tka nanti apa ya ada yang tau soalnya aku cuman mau fokusin ke beberapa materi saja mengingat tka cuman h lagi,1,neutral,0.757240713
"tolong hibur aku, aku pusing TKA mtk",tolong hibur aku aku pusing tka matematika,2,negative,0.996086955
"""Rerata nilai TKA SMA 2025 rendah?"" ""Angkatan 26 kurang belajar?"" 
""Gini aja nggak bisa gimana mau UTBK?""

Sini, biar aku kasih tau kenapa narasi-narasi ini nggak adil buat kami. Ada alasan sistemik kenapa nilai TKA nasional bisa ""jeblok"". 

[A Thread]🧵",rerata nilai tka sama rendah angkatan kurang belajar begini saja tidak bisa bagaimana mau utbk sini biar aku kasih tau kenapa narasinarasi ini tidak adil buat kami ada alasan sistemik kenapa nilai tka nasional bisa jeblok a thread,2,negative,0.994579673
"@imnotnov Ah, maaf imnotnov! Aku missed itu di scan awal. Update Wrapped 2025: Top topic revisi - K-pop 50%, Sekolah/TKA/PMR 30% (banyak curhat capek belajar TKA, kecewa hasil matwa, relief selesai 6 Nov: ""AKHIRNYA TKA SELESAII""), daily life 20%. Highlight tambahan: Perjuangan TKA dengan",ah maaf imnotnov aku missed itu di scan awal update wrapped top topic revisi kpop sekolahtkapmr banyak curhat capek belajar tka kecewa hasil matematika wajib relief selesai nov akhirnya tka selesaii daily life highlight tambahan perjuangan tka dengan,2,negative,0.87985158
yang curang di tka gua sumpahin lu snbpnya merah,yang curang di tka gua sumpahin kamu snbpnya merah,2,negative,0.996957064
124 hari menuju tka dan gua baru belajar kimia kelas 10,hari menuju tka dan gua baru belajar kimia kelas,1,neutral,0.974553883
"berani bahas nilai tka, kami hajar di tempat",berani bahas nilai tka kami hajar di tempat,2,negative,0.971973002
"srius dah maaf ya suudzon tapi bisa aja ga sih soal tka itu yang salah soal dan kunci jawabannya??? bisa aja jawaban kita bener tapi disalahin, karna liat soal soalnya ada yg gambarnya ai, kalimatnya aneh, dll.",srius sudah maaf ya suudzon tapi bisa saja tidak sih soal tka itu yang salah soal dan kunci jawabannya bisa saja jawaban kita benar tapi disalahin karena lihat soal soalnya ada yang gambarnya ai kalimatnya aneh dll,2,negative,0.996690989
"udh ya tka tka nya, kita fokust utbk aja💔💔💔🙏🏻🙏🏻",sudah ya tka tka nya kita fokust utbk saja,1,neutral,0.9037956
jdi ovt mana sekolah gua diem² aja lagi gada info lebih lanjut soal nilai TKA 😭😭😭😭,jadi ovt mana sekolah gua diam saja lagi tidak ada info lebih lanjut soal nilai tka,2,negative,0.988630056
SEMAANGAAAT YANH HARI INI TKA 💞💞💞💞 good luck kaliaann aku doakan yang terbaik buaat kaliYan!! 🤍🤍🤍,semaangat yanh hari ini tka good luck kaliaann aku doakan yang terbaik buaat kaliyan,0,positive,0.984793305
"ptn! aku habis tka baru mulai ngejar belajar snbt, bolehkah spill bahan belajar kalian apa aja?? buat yang belajarnya mandiri",aku habis tka baru mulai ngejar belajar snbt bolehkah spill bahan belajar kalian apa saja buat yang belajarnya mandiri,1,neutral,0.88921839
"@2025Pil1 @apol10s ehh buka ajaa, akupun gabisa kemarin dan aku jg udh pasrah loh krn aku juga linjur jd persiapan tka nya ga semateng yg asli soshum😥",eh buka saja akupun tidak bisa kemarin dan aku juga sudah pasrah loh karena aku juga lintas jurusan jadi persiapan tka nya tidak semateng yang asli soshum,0,positive,0.764620304
tka tuh di smp jg ada ya?,tka tuh di sampai juga ada ya,1,neutral,0.990790963
"guys kalian pernah gasi udah ngejauh tapi malah makin dikejar... kayak aku &amp; tka😔😔😔😔
pls aku ga cinta kamu, jgn deket deket pls tka #usirtka",guys kalian pernah gasi sudah ngejauh tapi malah makin dikejar kayak aku   tka tolong aku tidak cinta kamu jangan dekat dekat tolong tka usirtka,2,negative,0.997034669
semangat ya temen2 yang hari ini tka!!,semangat ya teman yang hari ini tka,0,positive,0.966635048
"met pagiee, semangat menjalani TKA be",selamat pagiee semangat menjalani tka be,0,positive,0.813457429
Temen temen yang tka day 1 semangat yaa,teman teman yang tka day semangat ya,0,positive,0.795282185
BISMILLAH TKA KITA LANCAR SEMUA AMINNNN,bismillah tka kita lancar semua amin,0,positive,0.962527573
udah gua kata tka juga ga efektif karena pasti banyak yg curang... sekelas utbk aja masih bisa curang apa lagi ini tka,sudah gua kata tka juga tidak efektif karena pasti banyak yang curang sekelas utbk saja masih bisa curang apa lagi ini tka,2,negative,0.998029053
"ga sabar hari rabu aku mau slef reward pokoknya, kalo ga gitu besok pulang tka aku mau beli makanan enak enak sambil sampe rumah mau nonton dan rest belajar sebulan😭😭😭😭😭😭",tidak sabar hari rabu aku mau slef reward pokoknya kalau tidak begitu besok pulang tka aku mau beli makanan enak enak sambil sampai rumah mau menonton dan rest belajar sebulan,0,positive,0.982557952
"doakan tka ku ges, yg doa kan dpt kecupan manis dari bumi",doakan tka ku guys yang doa kan dapat kecupan manis dari bumi,0,positive,0.959916234
"tmn tmn yg dapet gelombang 1 semangat yeahhh! believe that you can do it well, kalian &amp; kita semua udh usaha sebaikk mungkin jd hrs optimis. semoga tka nya gampang lancar sukses gacor mantap aselole yeah cm 4 hari koq penderitaan kt semangat aku syg klian 😅🫰🏻",teman teman yang dapat gelombang semangat yeah believe that you can di itu well kalian   kita semua sudah usaha sebaikk mungkin jadi harus optimis semoga tka nya gampang lancar sukses gacor mantap aselole yeah cuma hari kok penderitaan kita semangat aku sayang kalian,0,positive,0.971820176
TKA gelombang 1 sesi 2... gaoaoa aku gaoaoa mules doang ini,tka gelombang sesi gaoaoa aku gaoaoa mules doang ini,2,negative,0.996214688
"MOOTS-TACHI! Yang TKA minggu ini semangat yawww. Jaga kesehatan, lakuin yang terbaik yang kalian bisa, jangan berbuat curang lho ya 🫵

Kaii juga TKA gelombang 1 hwhwhw, good luck for usss 🍀 Habis TKA, kita refreshing:""",mootstachi yang tka minggu ini semangat ya jaga kesehatan melakukan yang terbaik yang kalian bisa jangan berbuat curang lho ya kaii juga tka gelombang hwhwhw good luck for us habis tka kita refreshing,0,positive,0.971500635
"SEMANGAT YAA YANG TKA DAY 1 GELOMBANG 2!

Moga lancar gaada kendala sama sekali!
ptn!",semangat ya yang tka day gelombang moga lancar tidak ada kendala sama sekali,0,positive,0.921348572
"semoga tka selama 2 hari ini dilancarkan terus dipermudah juga, bisa dapet hasil yang maksimal dan memuaskan pastinya, aamiin aamiin",semoga tka selama hari ini dilancarkan terus dipermudah juga bisa dapat hasil yang maksimal dan memuaskan pastinya amin amin,0,positive,0.957784593
"good luck guys! minta doanya yahh, semoga diberi kelancaran dan kecerdasan dalam mengerjakan TKA :3 1 hour to go huhuuu semangat semuaa",good luck guys meminta doanya ya semoga diberi kelancaran dan kecerdasan dalam mengerjakan tka hour try out go huhu semangat semuaa,0,positive,0.932482123
"temen-temen, aku TKA hari inii 2____2 mau minta doanyaa buat kelancaran dan kegacoran ak saat menjawab soal TKA yang guendeng itu 🤬🤬🤬 semoga nanti kita dapet nilai yang terbaik yaaap",tementemen aku tka hari ini mau meminta doanyaa buat kelancaran dan kegacoran aku saat menjawab soal tka yang guendeng itu semoga nanti kita dapat nilai yang terbaik ya,0,positive,0.83617574
"TKA = TAK
TAK = TIDAK
TIDAK = GAK USAH

Gak usah kerjain guys AHAHAHAHA",tka tak tak tidak tidak tidak usah tidak usah kerjain guys ahahahaha,2,negative,0.966006339
"selamat pagiii, bismillah tka hari ini semuanya berjalan lancar dan aku bisa ngerjainnyaa Aamiin yaAllah… aku uda belajar aku pasti bisaa lakuin yang terbaik hasilnya gimana itu biar urusan nanti sekarang yang penting udaa berusaha 🙆🏻‍♀️🙆🏻‍♀️",selamat pagi bismillah tka hari ini semuanya berjalan lancar dan aku bisa ngerjainnyaa amin yaallah aku sudah belajar aku pasti bisa melakukan yang terbaik hasilnya bagaimana itu biar urusan nanti sekarang yang penting udaa berusaha,0,positive,0.983881712
"Teman-teman yang TKA gelombang satu, semoga dilancarkan TKA nya yaa, diberikan hasil yang terbaiikkk. Semoga diberikan kemudahan dalam mengerjakan🙇🏻‍♀️ jangan lupa berdoa selalu, semangat guuyyss🌟🌟🌟🌟🌟",temanteman yang tka gelombang satu semoga dilancarkan tka nya ya diberikan hasil yang terbaiik semoga diberikan kemudahan dalam mengerjakan jangan lupa berdoa selalu semangat guuyyss,0,positive,0.948330164
"guys yang tka nya sastra inggris review dong
PTN!",guys yang tka nya sastra inggris review dong,1,neutral,0.932734251
manasih katanya tka batal,manasih katanya tka batal,2,negative,0.992957592
"mungkin kalo tka jeblok, aku akan bantay di utbk (bismillah)",mungkin kalau tka jeblok aku akan bantay di utbk bismillah,2,negative,0.974624395
"hy selamat tka org org gelombang 1, smoga dipermudah dan dpt nilai bgs bgs smua 🤤",hai selamat tka orang orang gelombang semoga dipermudah dan dapat nilai bagus bagus semua,0,positive,0.791287839
"Ya Allah, mau TKA malah gak bisa tidur nyenyak",ya allah mau tka malah tidak bisa tidur nyenyak,2,negative,0.995319426
