full_text,normalized,label_num,pseudo_label,confidence_score
hai kakak2 sch! mau nanya dong kalo inten itu buka paket TKA ga ya?? dan inten itu ada onlinenya gaa??,hai kakak mau bertanya dong kalau inten itu buka paket tka tidak ya dan inten itu ada onlinenya tidak,1,neutral,0.991295695
"ptn! guys mnurut kalian gmna, sender mau ngambil sastra Jerman tapi disklh sender gaada pelajaran bahasa Jerman jadi gabisa TKA bahasa Jerman, katanya TKA ga jadi acuan, tapi gmna guys sender galau bgt Jahwhshskwkwksj kalo gas SNBP bs gk ya?",guys mnurut kalian bagaimana aku mau ngambil sastra jerman tapi disklh aku tidak ada pelajaran bahasa jerman jadi tidak bisa tka bahasa jerman katanya tka tidak jadi acuan tapi bagaimana guys aku galau banget jahwhshskwkwksj kalau gas snbp bisa tidak ya,2,negative,0.992010236
"semakin deket tka semakin males belajar karna ga yakin, pgn masuk ke jurusan yang aku mau juga jd di pertimbangkan lg",semakin dekat tka semakin malas belajar karena tidak yakin pengin masuk ke jurusan yang aku mau juga jadi di pertimbangkan lagi,2,negative,0.994851768
"hope its not. soal to inten gendeng kabeh. 2to tka pola inten dan 2 to tka wajib + pilihan, BAHKAN SOAL DI MODUL TKA APALAGI YG MTK AAARGHHDJDJJE soal e kabeh ra ngotak. IM REALY GOING BALD 😢😢😢😢😢😢😢😢😢😢",hope its not soal try out inten gila kabeh try out tka pola inten dan try out tka wajib pilihan bahkan soal di modul tka apalagi yang matematika arghhdjdjje soal e kabeh ra ngotak im realy going bald,2,negative,0.867067099
dikirim pap mata sayu sm berondong tuh artinya apa 😭😭😭😭 yaampun dek dek mending km belajar tka soalny aku juga sainganmu tahun depan,dikirim pap mata sayu sama berondong tuh artinya apa yaampun dek dek mending kamu belajar tka soalny aku juga sainganmu tahun depan,2,negative,0.992728829
"ptn! gais aku lagi bingung banget, tka aku ngambil sosio sama ekonomi aku ngerasa masih bisa belajarnya sama b inggris dan indo juga tapi mtk aku ngerasa gabisa banget, jadi mending fokusin 4 pelajaran itu aja atau tetep belajar mtk ya?",guys aku lagi bingung banget tka aku ngambil sosio sama ekonomi aku merasa masih bisa belajarnya sama b inggris dan indonesia juga tapi matematika aku merasa tidak bisa banget jadi mending fokusin pelajaran itu saja atau tetap belajar matematika ya,2,negative,0.817149937
Menurut gw TKA itu akal-akalan Syahroni soalnya dia insecure nilai ijazahnya jelek jadilah dikorbankan siswa siswi akt 26 untuk memboost egonya,menurut gue tka itu akalakalan syahroni soalnya dia insecure nilai ijazahnya jelek jadilah dikorbankan siswa siswi angkatan untuk memboost egonya,2,negative,0.997847199
its pake nilai tka ya guys?,its pakai nilai tka ya guys,1,neutral,0.952142179
Terpantau sampe saat ini belum ada info apa-apa tentang tka,terpantau sampai saat ini belum ada info apaapa tentang tka,1,neutral,0.994848609
berarti aku habis TKA langsung PAS sekolah ya fakk,berarti aku habis tka langsung pas sekolah ya fakk,1,neutral,0.992831588
literally gua pas ngerjain tka,literally gua pas ngerjain tka,0,positive,0.874585271
halo ada yg punya buku atau pdf xpress erlangga tka untuk sd ga ya?,halo ada yang punya buku atau pdf ress erlangga tka untuk sd tidak ya,1,neutral,0.997570574
"Kayak, h-5 tka lebih push latsol dan semangat belajar hilang ya Allah. Hayuk semangat 🙏🏻",kayak h tka lebih push latihan soal dan semangat belajar hilang ya allah hayuk semangat,2,negative,0.863212526
imejin ini tka ulang dan gue lebih semangat belajar semalem… gue juga lebih tenang gt hari ini mau tka… how i LOVE second chances,imejin ini tka ulang dan gue lebih semangat belajar semalem gue juga lebih tenang begitu hari ini mau tka how i love second chances,0,positive,0.98446852
kata siapa soal tka susah? kata aku,kata siapa soal tka susah kata aku,2,negative,0.969622314
informasi tka akses dimana ya ada kisi2 ga,informasi tka akses dimana ya ada kisi tidak,1,neutral,0.626137674
yaampun.... anak 22 beneran udh tka skripsi ya..... lg pd ngechat gue dr kmrn2 yaampun..... kok ak berasa pusingnya ya.... semangat guys....,yaampun anak benaran sudah tka skripsi ya lagi pada ngechat gue dari kemarin yaampun kok aku berasa pusingnya ya semangat guys,2,negative,0.968859673
BENERAN HARI INI KAHH PENGUMUMAN TKA???,benaran hari ini kahh pengumuman tka,2,negative,0.945327222
"gusy, mending belajar tka, utbk, atau nyicil materi kelas 12 yh???",guys mending belajar tka utbk atau mencicil materi kelas ya,1,neutral,0.990769684
"Penjahat Rekayasa Pemilu
Penjahat Vaksin berjilid²
Penjahat kuras SDA indonesia
Penjahat TKA ilegal
Penjahat jual BUMN
Penjahat kuras duit negara
Penjahat kemanusiaan
Penjahat partai
Penjahat berseragam,berdasi,bersarung,rok
Penjahat instansi
Borongan semua 🥱🥱😤",penjahat rekayasa pemilu penjahat vaksin berjilid penjahat kuras sda indonesia penjahat tka ilegal penjahat jual bumn penjahat kuras duit negara penjahat kemanusiaan penjahat partai penjahat berseragamberdasibersarungrok penjahat instansi borongan semua,2,negative,0.994573414
"soal tka ekonomi kemarin sebenernya gak sesulit soal soal osn bahkan lebih hots soal osp/osk yang mix english dan mostly bahas international econ, tapi menurutku soal tka itu lebih ke arah ambigu yang emang engga ada jawaban pasti, dan menyesuaikan perspektif masing masing..",soal tka ekonomi kemarin sebenarnya tidak sesulit soal soal osn bahkan lebih hots soal osposk yang mix english dan mostly bahas international econ tapi menurutku soal tka itu lebih ke arah ambigu yang memang tidak ada jawaban pasti dan menyesuaikan perspektif masing masing,2,negative,0.759633601
beban tertaiq adalah tka 🦧🦧🦧🦧🦧,beban tertaiq adalah tka,2,negative,0.912730932
"@imnotnov Oke, imnotnov! Aku scan lebih luas buat Jan-Des 2025 (estimasi dari sampel tweet sepanjang tahun). Wrapped update:

- Total tweet: ~120 (inc reply/quote)
- Top topic: K-pop 50% (ZB1, Hanbin, Gonu), School/TKA/PMR 25% (purna ketua, capek TKA), Daily 15% (banjir, cuaca),",oke imnotnov aku scan lebih luas buat jandes estimasi dari sampel tweet sepanjang tahun wrapped update total tweet inc replyquote top topic kpop zb hanbin gonu schooltkapmr purna ketua capek tka daily banjir cuaca,1,neutral,0.936907947
"osnk aja bisa ada yg curang, utbk offline dengan pengawasan seketat itu juga pernah ada yg kecolongan, ini tka yakin kah bakal gaada yang curang? takut",osnk saja bisa ada yang curang utbk offline dengan pengawasan seketat itu juga pernah ada yang kecolongan ini tka yakin kah bakal tidak ada yang curang takut,2,negative,0.990806878
"galau bgt😭 kalo mau study aboard harusnya fokus ietls dari sekarang ga si.. tapi ADA TKA, ADA UTBK pula😓😓😓😓😓",galau banget kalau mau study aboard harusnya fokus ietls dari sekarang tidak sih tapi ada tka ada utbk pula,2,negative,0.996642828
eh besok ampe kamis gua pelatihan smpe jm 5 PASTI GAADA TENAGA untuk try out tka pas pulang…. jdi kpn dong,eh besok sampai kamis gua pelatihan sampai sore pasti tidak ada tenaga untuk try out tka pas pulang jadi kapan dong,2,negative,0.594977319
IH APALAH HABIS TKA ADA RAPAT 😭😭,ih apalah habis tka ada rapat,2,negative,0.993852377
apa yg hrs gw lakukan di h-7 tka ini.....,apa yang harus gue lakukan di h tka ini,1,neutral,0.951518834
Hawoo apakah twt ku lewat?,hawoo apakah twt ku lewat,1,neutral,0.961151242
"kmren2 tmn2 gue degdegan mau tka, gue baru kerasa SEKARANG😀😀😭😭😭😭",kemarin teman gue degdegan mau tka gue baru kerasa sekarang,2,negative,0.996529281
"muts.. udh minggu kedua aku produktiv belajar utbk dan tka, sampe sampe aku baru sadar nadia omara, drakor, miawaug dan chibi maruko chan ku terbengkalai pls pls",muts sudah minggu kedua aku produktiv belajar utbk dan tka sampai sampai aku baru sadar nadia omara drakor miawaug dan chibi maruko chan ku terbengkalai tolong tolong,2,negative,0.989016235
"angka 3 ni angka apes keknya buat ku. kembalian uang ku td kurang 3rb, simulasi tka bio 3 kali pertemuan 💔💔💔",angka nih angka apes kayaknya buat ku kembalian uang ku tadi kurang ribu simulasi tka bio kali pertemuan,2,negative,0.997029245
Penasaran dgn soal TKA nya gimana,penasaran dengan soal tka nya bagaimana,1,neutral,0.836046576
org org to tka gacor abiz,orang orang try out tka gacor habis,2,negative,0.933355987
"dikit lagi masuk sekolah, egx siap jadi agit.. takut tka dkk.. 😔😔😔",dikit lagi masuk sekolah egx siap jadi kelas tiga takut tka dkk,2,negative,0.969140828
"kelas 12: tka gak jelas dari sekolah, snbt masih harus belajar, UAS, tugas sekolah yang infinity, acara sekolah yang ga habis habis, OSIS baru lengser oktober. oh god, please make it easy for me😓",kelas tka tidak jelas dari sekolah snbt masih harus belajar uas tugas sekolah yang infinity acara sekolah yang tidak habis habis osis baru lengser oktober oh god tolong memakai itu easy for me,2,negative,0.988442242
ini kalo cuekin tka gpp khh???kaya uda pasrah aja gt sma nilai rapot yang ga memungkinkan💔💔,ini kalau cuekin tka tidak apa-apa khhkaya sudah pasrah saja begitu sama nilai rapot yang tidak memungkinkan,2,negative,0.995443463
"haaiii guyss, mending belajar tka atau snbt dulu yaa ? galaw bgtt plcc ૮₍◞‸◟₎ა saran dong, oiyaa aku juga lagi nyicill snbt",haai guys mending belajar tka atau snbt dulu ya galaw banget plcc saran dong oiyaa aku juga lagi nyicill snbt,2,negative,0.931407094
"guyss, yg mau belajar bareng buat TKA atau SNBT... yuuu temenann🥰🥰🥰",guys yang mau belajar bareng buat tka atau snbt yuk temenann,1,neutral,0.962517977
habis lihat nilai tka ku AHHAHAHAHAGA ya ampun 😭,habis lihat nilai tka ku ahhahahahaga ya ampun,2,negative,0.879036844
kakak 26 yang udah ngerjain to TKA pahamify yang mapel pilihan review dong tingkat kesulitannya gimanaa 😢,kakak yang sudah ngerjain try out tka pahamify yang mata pelajaran pilihan review dong tingkat kesulitannya bagaimana,1,neutral,0.901559949
"@i02bcursed @masukunud Akun masukunud punya branding sebagai bagian dari komunitas , fokus pada progress belajar harian, motivasi siswa, dan interaksi dengan sesama pelajar. Post-nya sering berupa update kemajuan, opini soal ujian seperti TKA, serta dukungan ke teman. Bio sederhana, visual konsisten",akun masukunud punya branding sebagai bagian dari komunitas fokus pada progress belajar harian motivasi siswa dan interaksi dengan sesama pelajar postnya sering berupa update kemajuan opini soal ujian seperti tka serta dukungan ke teman bio sederhana visual konsisten,0,positive,0.886726916
udah di tahap pasrah sm tka dan snbp,sudah di tahap pasrah sama tka dan snbp,2,negative,0.664896488
"Jika ada bagian TKA tentang fiqih dasar wudu' dan shalat diberikan kepada semua siswa SMA yg muslim, maka kemungkinan angkanya sama buruknya.
Padahal perkara tadi adalah fardu 'ain.. bukan cemas lagi, tapi sudah celaka!",jika ada bagian tka tentang fiqih dasar wudu dan shalat diberikan kepada semua siswa sama yang muslim maka kemungkinan angkanya sama buruknya padahal perkara tadi adalah fardu ain bukan cemas lagi tapi sudah celaka,2,negative,0.994402111
halo selamat pagi… hari ini aku TKA… doain yah… 😞🙏🏻,halo selamat pagi hari ini aku tka doain ya,1,neutral,0.964308441
guys yang udah simulasi tka itu beneran ngerjain soal?,guys yang sudah simulasi tka itu benaran ngerjain soal,1,neutral,0.567000329
orang orang kok udah mulai belajar tka sm utbk sih 😀,orang orang kok sudah mulai belajar tka sama utbk sih,2,negative,0.983088076
"aku memilih jalan untuk ketika orang lain belajar jauh² hari, aku lebih baik belajar pas deket² hari h, aku baru belajar buat tka mulai besok yang bener² intens. karena kalo dari jauh² hari dapat dipastikan otaknya bakalan burn out parah, dan udah ga mood belajar, wkwkwk.",aku memilih jalan untuk ketika orang lain belajar jauh hari aku lebih baik belajar pas dekat hari h aku baru belajar buat tka mulai besok yang benar intens karena kalau dari jauh hari dapat dipastikan otaknya bakalan burn out parah dan sudah tidak mood belajar wkwkwk,2,negative,0.82542187
knp dlu gak punya sense of urgency sih tau gitu di hari ini mngkin gw udh khatam tka 💔💔💔,kenapa dulu tidak punya sense of urgency sih tau begitu di hari ini mungkin gue sudah khatam tka,2,negative,0.854992986
gue…. harus… mulaiii…. belajar…. TKA…. darimana😭😭😭TOLONGIN AKU TAKYT BGT,gue harus mulai belajar tka darimanatolongin aku takyt banget,2,negative,0.945797384
"Gw jg ga yakin kalo gw bakalan bagus nilai TKAnya kalo gw seumuran mereka.

Ada ga ya contoh soal TKA di internet yg emang beneran soal TKA? Penasaran pengen nyobain.",gue juga tidak yakin kalau gue bakalan bagus nilai tkanya kalau gue seumuran mereka ada tidak ya contoh soal tka di internet yang memang benaran soal tka penasaran pengin mencoba,0,positive,0.517802477
"org pinter aja pada takut tka, apalagi gua ajg",orang pintar saja pada takut tka apalagi gua ajg,2,negative,0.997609019
"udah ya hospotnya aku matiin, sekarang kerjain latsol TKA kamu",sudah ya hospotnya aku matiin sekarang kerjain latihan soal tka kamu,2,negative,0.987972736
Kalian kelar TKA nanti ada self reward ga? ptn!,kalian kelar tka nanti ada self reward tidak,1,neutral,0.974527717
"Selamat pagi!    

H-84 TKA 2025  
H-257 UTBK 2026    

Semangat!",selamat pagi h tka h utbk semangat,1,neutral,0.930739403
"OVT NILAI TKA PLS, KENAPA ORANG ORANG NILAINYA BAGUS (untuk kategori rata rata) aslinya sih jujur rendah tapi udah istimewa karna standar pendidikan Indonesia rendah, TAPI WALAU SEGITU JUGA ME GATAU NILAI ME GMN",ovt nilai tka tolong kenapa orang orang nilainya bagus untuk kategori rata rata aslinya sih jujur rendah tapi sudah istimewa karena standar pendidikan indonesia rendah tapi walau segitu juga me tidak tau nilai me bagaimana,2,negative,0.991148233
belajar TKA start dari mana yaa?,belajar tka start dari mana ya,1,neutral,0.725637019
"PTN! sumpah aku bingung bgt mau ngejar tka atau ga, soalnya sekolah ku materinya ketinggalan bgt:( , tapi kalo nilai aku jelek aku takut jg diomongin jier gshsgshshh soalnya selama ini branding ku agak ambis",sumpah aku bingung banget mau ngejar tka atau tidak soalnya sekolah ku materinya ketinggalan banget tapi kalau nilai aku jelek aku takut juga diomongin jier gshsgshshh soalnya selama ini branding ku agak ambis,2,negative,0.996530592
ptn! adakah yang punya ebook dan latsol  buat persiapan tka?,adakah yang punya ebook dan latihan soal buat persiapan tka,1,neutral,0.994595826
"hai haii, ada yang punya catetan/materi tka soshum gak yaa? makasiii",hai hai ada yang punya catetanmateri tka soshum tidak ya terima kasih,1,neutral,0.99141413
"WKWKWK makanya dari kemaren mending w mempropose kapal unserious sekalian kayak mengtoy kemendagri. Dua kapal sisanya serius2 bgt, trauma gue pada jadi ngehate membernya kalo gak dapet apa yang dimau",wkwkwk makanya dari kemarin mending gue mempropose kapal unserious sekalian kayak mengtoy kemendagri dua kapal sisanya serius banget trauma gue pada jadi ngehate membernya kalau tidak dapat apa yang dimau,2,negative,0.990541399
guys kalian yang belajar tka pake buku yang mana?? terus utbk juga pake buku apaa?? please aku bingung banget harus co buku apa atau harus nunggu wangsit keluar huhu,guys kalian yang belajar tka pakai buku yang mana terus utbk juga pakai buku apa tolong aku bingung banget harus cowok buku apa atau harus menunggu wangsit keluar huhu,2,negative,0.980177641
"senin udah gladi tka
SENIN UDAH GLADI TKA",senin sudah gladi tka senin sudah gladi tka,1,neutral,0.969761312
takut…. sama hasil tka besok…,takut sama hasil tka besok,2,negative,0.997429073
"masih jaman TKA, masih jaman 2025 masih kelas 12, masih jaman 2025 masih make seragam, masih jaman 2025 masih pake putih abu abu, masih jaman UN",masih jaman tka masih jaman masih kelas masih jaman masih memakai seragam masih jaman masih pakai putih abu abu masih jaman un,2,negative,0.95841974
"misi ka, aku mau nanya dong ada bocoran soal tka matematika tingkat lanjut, dan kimia tidak? ptn!",misi kak aku mau bertanya dong ada bocoran soal tka matematika tingkat lanjut dan kimia tidak,1,neutral,0.990318775
kalian belajar TKA ngulang materi kls 10 lagi kah bubss?,kalian belajar tka ngulang materi kelas lagi kah bubss,2,negative,0.960096836
"ih banyak bgt ya ternyata yg curang waktu tka ini, ga expect jujur wkwkwk",ih banyak banget ya ternyata yang curang waktu tka ini tidak eect jujur wkwkwk,2,negative,0.997449338
"Tolol, yng pada bilang lebay. Lu bayangin deh persiapan TKA nih serba mendadak tolol!. Gladi nya aja ancur.",tolol yang pada bilang lebay kamu bayangkan deh persiapan tka nih serba mendadak tolol gladi nya saja hancur,2,negative,0.998353601
"guru""dah ngomongin ptn sm tka berkali""yaAllahh MAKIN ADA TEKANAN RASANYA💔💔",gurudah mengomongkan ptn sama tka berkaliyaallahh makin ada tekanan rasanya,2,negative,0.99385947
"selamat pagi teman-teman Agit, Semoga kita semua bisa dapet nilai TKA yang memuaskan🩷 doakan aku, aku sesi 1 hari ini☹️",selamat pagi temanteman kelas tiga semoga kita semua bisa dapat nilai tka yang memuaskan doakan aku aku sesi hari ini,0,positive,0.88281554
Kita adalaahhh buah sang mawarrrr,kita adalaah buah sang mawar,1,neutral,0.681551218
HOLA #studytwt 👀👋🏻 aku sdg mensyari biEfef sebanyAk- banyaknya utk belajar TKA dan UtEbEkA bersama! :3 plizzz ayo berteman dan penuhin tl ku sama progress &amp;&amp; yapping kalian🕺🏻🕺🏻🫰🏻,hola studytwt aku sedang mensyari biefef sebanyak banyaknya untuk belajar tka dan utebeka bersama pliz ayo berteman dan penuhin tl ku sama progress ampamp yapping kalian,1,neutral,0.922382832
"PTN! nanti saat pelaksanaan tka, soal tka itu menurut kalian bisa kesebar ga si? secara pengawas ga seketat utbk",nanti saat pelaksanaan tka soal tka itu menurut kalian bisa kesebar tidak sih secara pengawas tidak seketat utbk,1,neutral,0.932910621
"3 november TKA
26 november PAS
menyala queen😇",november tka november pas menyala queen,1,neutral,0.928932071
"""tinggal nge review ulang""
eh gua anak SMK materi SMK tuh ga semuanya di pelajarin kaya anak SMA, YG JD GUA HARUS BELAJAR LAGII PDHL EMGG GADAA. kisi kisi TKA aja baru diumumin h-3bulan pas semester 5, KLS 12 semester 5 FULL PKL.  gmn ga bingung anj? kl ngetik mikir dlu mba",tinggal nge review ulang eh gua anak smk materi smk tuh tidak semuanya di pelajarin kaya anak sama yang jadi gua harus belajar lagi padahal emgg gadaa kisi kisi tka saja baru diumumin hbulan pas semester kelas semester full pkl bagaimana tidak bingung anjing kalau mengetik mikir dulu mbak,2,negative,0.960268736
Kalo dikasih terus gimana mau belajar tka😭😭,kalau dikasih terus bagaimana mau belajar tka,2,negative,0.979741335
migrain sma aslam bkan krna telat makan tpi MIKIRIN NILAI TKA GUEH,migrain sama aslam bukan karena telat makan tapi memikirkan nilai tka gueh,2,negative,0.994078636
moots nilai tka kalian udah dibagiin sama sekolah kaah? 🧐,moots nilai tka kalian sudah dibagiin sama sekolah kaah,2,negative,0.890154898
"guys monday, simulasi tka…gua kira tka hanya mitos",guys monday simulasi tkagua kira tka hanya mitos,2,negative,0.956582427
"Haii, kalian yg angkatan 26 prefer belajar tka/utbk? Boleh spill buku yg kalian pakai?

Thanks in advance!",hai kalian yang angkatan prefer belajar tkautbk boleh spill buku yang kalian pakai thanks ini advance,1,neutral,0.994789124
akhirnya selesai juga TKA.. ya Allah..,akhirnya selesai juga tka ya allah,0,positive,0.641428053
"bestie mohon doanya hari ini aku TKA sesi 1 😢 semoga aku dan kita semua yang TKA hari ini diberi kelancaran dan kemudahan dalam menjawab soal, semoga kita bisa menggoreng semua mapel apalagi matwa 😤☝🏻AAMIIN 🥹🤲🏻",bestie mohon doanya hari ini aku tka sesi semoga aku dan kita semua yang tka hari ini diberi kelancaran dan kemudahan dalam menjawab soal semoga kita bisa menggoreng semua mata pelajaran apalagi matematika wajib amin,0,positive,0.922281325
besok ada kelas tambahan buat tka + harus ngedit vid😔,besok ada kelas tambahan buat tka harus ngedit vid,1,neutral,0.996582448
"hy timantimun ku yang sudah jago jago pelajaran bangetzz, siapa punya rekomendasi yt yg gong banget buat belajar tka atau cara nembak tka aja deh #hopeless #pasrah",hai timantimun ku yang sudah jago jago pelajaran bangetzz siapa punya rekomendasi yt yang gong banget buat belajar tka atau cara menembak tka saja deh hopeless pasrah,0,positive,0.82824409
"di tka matwajib keluar turunan, integral &amp; limit padahal di kurmer aja ga dpt materi itu 🫩🫩🫩",di tka matwajib keluar turunan integral   limit padahal di kurmer saja tidak dapat materi itu,2,negative,0.936216474
"Dari data di bawah terlihat, TKA Bahasa Indonesia lebih rendah dari TKA Bahasa Arab. 

Memang pantes negara ini lebih ke arab²an dari ke Indonesiaan nya.  Negara ini mau diarahkan ke jaman jahiliah.. subbahanolloh 😱",dari data di bawah terlihat tka bahasa indonesia lebih rendah dari tka bahasa arab memang pantas negara ini lebih ke araban dari ke indonesiaan nya negara ini mau diarahkan ke jaman jahiliah subbahanolloh,2,negative,0.988052368
"snbp bonus
snbp bonus
snbp bonus
snbp bonus
snbp bonus

nilai tka kecil, kita tetep manusia
nilai tka kecil, kita tetep manusia
nilai tka kecil, kita tetep manusia
nilai tka kecil, kita tetep manusia

tapi ya Allah, kalau memang rezekinya tolong loloskan hamba di SNBP

🤲🏻",snbp bonus snbp bonus snbp bonus snbp bonus snbp bonus nilai tka kecil kita tetap manusia nilai tka kecil kita tetap manusia nilai tka kecil kita tetap manusia nilai tka kecil kita tetap manusia tapi ya allah kalau memang rezekinya tolong loloskan hamba di snbp,2,negative,0.952099979
uda di fase milih mapel pilihan buat tka ternyata,sudah di fase memilih mata pelajaran pilihan buat tka ternyata,1,neutral,0.493954033
HAH NILAI TKA GW KOK BAGUS,hah nilai tka gue kok bagus,0,positive,0.911272347
semoga glaDi TkA hari enihj jghk lansyarr,semoga gladi tka hari enihj jghk lansyarr,0,positive,0.768786788
"spill kisi kisi tka bio &amp; kim :
A. Biologi fokusin belajar anatologi manusia (termasuk hormon, peredaran darah, pernafasan, sama penyakit penyakit umum, karena rata rata soalnya kasus semua)
B. Kimia fokusin belajar di materi oksidasi/reduksi, penyeteraan reaksi, sama pasrah aj💀",spill kisi kisi tka bio   kim a biologi fokusin belajar anatologi manusia termasuk hormon peredaran darah pernafasan sama penyakit penyakit umum karena rata rata soalnya kasus semua b kimia fokusin belajar di materi oksidasireduksi penyeteraan reaksi sama pasrah saja,2,negative,0.879089952
"udh ditahap iri dengki sama temen yg beda sekolah, soalnya mereka udh pengumuman nilai tka + eligible ya allah maap😔🙏🏻",sudah ditahap iri dengki sama teman yang beda sekolah soalnya mereka sudah pengumuman nilai tka eligible ya allah maaf,2,negative,0.997379839
"review tka day 2 ^_______^
sosio: 50/50 lah ga susah-susah amat tapi ga mudah juga
geo: giLA ANJENG SATU SOAL ISINYA PETA, TABEL, NARASI PANJANG TAIIII mataku ampe sakit ngeliatin peta terus sama legendanya ga keliatan anjeng gimana mau analisisnya -__-",review tka day sosio lah tidak susahsusah amat tapi tidak mudah juga geo gila anjeng satu soal isinya peta tabel narasi panjang tahi mataku sampai sakit melihati peta terus sama legendanya tidak kelihatan anjeng bagaimana mau analisisnya,2,negative,0.98508954
semangat buat teman teman ‘26 yang gelombang 2! Semoga hari ini kita di mudahkan dalam jawab soal 💕 (kita goreng tka hari ini),semangat buat teman teman yang gelombang semoga hari ini kita di mudahkan dalam jawab soal kita goreng tka hari ini,0,positive,0.912567198
"Ga bisa ngomong banyak. Tapi emang yang awal sekali batch twit ini diramekan sama headhunter TKA, siihh.",tidak bisa mengomong banyak tapi memang yang awal sekali batch twit ini diramekan sama headhunter tka sih,2,negative,0.961078882
Gila gokil hadiahnya wkwk orang dinas aja gak semewah ini,gila gila hadiahnya wkwk orang dinas saja tidak semewah ini,2,negative,0.992218494
"ya Allah udah h berapa si, dan aku sampe sekarang blum berani to TKA UTBK JIRR",ya allah sudah h berapa sih dan aku sampai sekarang belum berani try out tka utbk anjir,2,negative,0.93447715
"jadi koordinator lomba, bikin jurnal selama 1 semester, bikin modul 1 semester, nyiapin bank soal buat TKA🤯",jadi koordinator lomba bikin jurnal selama semester bikin modul semester nyiapin bank soal buat tka,1,neutral,0.989853442
"Sebagai guru TK, aku kira ini tentang TKA dan TKB😭🤣",sebagai guru tak aku kira ini tentang tka dan tkb,2,negative,0.864069164
Ada rekomen buku TKA?,ada rekomen buku tka,1,neutral,0.964191735
gaes kok kalian udah tau nilai tka gaes 😅😅 ini sekolahku tentram sekali,gaes kok kalian sudah tau nilai tka gaes ini sekolahku tentram sekali,0,positive,0.957161903
"halo kakak-kakak ptn! di sini ada yg jurusan k3 ga? boleh kasi tau ga apa aja mapel pendukung nya, soalnya masi bingung mau ambil 2 mapel pilihan buat tka",halo kakakkakak di sini ada yang jurusan ke tidak boleh kasih tau tidak apa saja mata pelajaran pendukung nya soalnya masih bingung mau ambil mata pelajaran pilihan buat tka,1,neutral,0.781350017
"keterima sosio ui:
1) matdas isi cuman 3 🤣
2) tka isi di atas 10 semua
3) tkd selain matdas jg isi di atas 10
4) bener2 kerjain simak dr tahun 2009-2020, dibahas jg.
5) pattern soal simak itu mirip2, kl udh terbiasa krjain soal lama, kayaknya ga akan kesulitan kerjain ujiannya",keterima sosio ui matematika dasar isi cuman tka isi di atas semua tkd selain matematika dasar juga isi di atas benar kerjain simak dari tahun dibahas juga pattern soal simak itu mirip kalau sudah terbiasa krjain soal lama kayaknya tidak akan kesulitan kerjain ujiannya,0,positive,0.847428501
semoga 2 minggu kedepan sampe tka selesai aman damai tentram,semoga minggu kedepan sampai tka selesai aman damai tentram,0,positive,0.926616788
NILAI TKA BELUM KELUAR HIKS GUYS PLS BANTU DOAIN NILAI TKAKU BAGUS😭😭,nilai tka belum keluar hiks guys tolong bantu doain nilai tkaku bagus,0,positive,0.695770502
"sebel banget liat generasi/angkatan di atas yang gampang meremehkan generasi kita cuma karena nilai TKA ga sesuai ekspektasi, terus dibanding-bandingin sama nilai UN. seolah-olah kondisinya sama, padahal jelas beda konteks dan beda sistem. UN setauku itu persiapan ada, soal jelas",sebel banget lihat generasiangkatan di atas yang gampang meremehkan generasi kita cuma karena nilai tka tidak sesuai ekspektasi terus dibandingbandingin sama nilai un seolaholah kondisinya sama padahal jelas beda konteks dan beda sistem un setauku itu persiapan ada soal jelas,2,negative,0.997040689
kejar TKA ga ya tp lihat nilai mapel peminatan w kek se pasrah itu anjr 😭💔,kejar tka tidak ya tapi lihat nilai mata pelajaran peminatan gue kayak se pasrah itu anjr,2,negative,0.994975567
"sch! Morningggg guyss, siapa yang nak join gcr yang udah upload latsol dan tka? Nanti ku ketuk DM kalian!",morning guys siapa yang nak join gcr yang sudah upload latihan soal dan tka nanti ku ketuk dm kalian,1,neutral,0.985974848
kok simpang siur gini si TKA🙇🏻‍♀️😮‍💨🤧,kok simpang siur begini sih tka,2,negative,0.993817985
"Ada 2 cara menafsirkan foto ini:
Kiri ke kanan: pas TO
Kanan ke kiri: pas TKA nanti.

AAMIIN, TAKBIRRR ALLAHUAKBARRR🤲🤲",ada cara menafsirkan foto ini kiri ke kanan pas try out kanan ke kiri pas tka nanti amin takbir allahuakbar,1,neutral,0.486642838
info akses nilai tka dimana,info akses nilai tka dimana,1,neutral,0.995673478
"guys maaf mau nanya, buku TKA mending gercep/kompeten/yang lain yaa? rekomendasi kalian apa guuys? aku TKA biokim btw!!! thank youu &lt;3",guys maaf mau bertanya buku tka mending gercepkompetenyang lain ya rekomendasi kalian apa guuys aku tka biokim btw thank youu lantai,1,neutral,0.489575207
lets take a rest in the middle of these chaos yall jangan lupa belajar for tka n utbk,lets take a rest ini the middle of these chaos yall jangan lupa belajar for tka n utbk,1,neutral,0.861889958
"Jadi gue pengen cerita soal pengalaman gue nulis TKA hehe 😜.
Terus gimana cara nulis TKA (tugas akhir) biar gak jadi beban berat?
Gue mau share perjalanan nulis gue ini, kali aja relate ama lau lau pada yg lagi skripsian atau ngerjain tugas akhir",jadi gue pengin cerita soal pengalaman gue menulis tka hehe terus bagaimana cara menulis tka tugas akhir biar tidak jadi beban berat gue mau share perjalanan menulis gue ini kali saja relate sama kau kau pada yang lagi skripsian atau ngerjain tugas akhir,1,neutral,0.624440074
